Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
BSU07640	BSU07640	837735	838010	BSU07640-MONOMER
BSU12470	BSU12470	1318528	1318905	BSU12470-MONOMER
BSU35600	BSU35600	3656752	3658203	BSU35600-MONOMER
BSU17230	BSU17230	1858566	1859783	BSU17230-MONOMER
BSU02630	BSU02630	285775	285987	BSU02630-MONOMER
BSU40180	BSU40180	4127498	4127647	BSU40180-MONOMER
BSU21500	BSU21500	2270407	2271657	BSU21500-MONOMER
BSU26420	BSU26420	2703150	2704448	BSU26420-MONOMER
BSU31340	BSU31340	3220301	3220672	BSU31340-MONOMER
BSU07400	BSU07400	812628	813818	BSU07400-MONOMER
BSU12300	BSU12300	1300450	1301871	BSU12300-MONOMER
BSU35320	BSU35320	3632150	3632491	BSU35320-MONOMER
BSU17070	BSU17070	1781228	1781785	BSU17070-MONOMER
BSU02450	BSU02450	266719	267663	MONOMER8J2-41 // BSU02450-MONOMER
BSU40010	BSU40010	4109185	4109616	BSU40010-MONOMER
BSU21330	BSU21330	2247889	2248335	BSU21330-MONOMER
BSU26250	BSU26250	2692933	2693361	BSU26250-MONOMER
BSU31130	BSU31130	3191843	3193378	BSU31130-MONOMER
BSU07210	BSU07210	788636	789628	BSU07210-MONOMER
BSU12010	BSU12010	1272725	1274677	BSU12010-MONOMER
BSU35110	BSU35110	3607123	3607320	BSU35110-MONOMER
BSU16845	BSU16845	1757037	1758317	BSU16845-MONOMER
BSU02250	BSU02250	246094	246492	BSU02250-MONOMER
BSU39780	BSU39780	4085608	4086540	BSU39780-MONOMER
BSU21180	BSU21180	2238198	2238452	BSU21180-MONOMER
BSU26090	BSU26090	2681177	2681614	BSU26090-MONOMER
BSU30920	BSU30920	3162084	3163157	BSU30920-MONOMER
BSU07000	BSU07000	764781	765815	BSU07000-MONOMER
BSU11780	BSU11780	1251631	1252017	BSU11780-MONOMER
BSU34890	BSU34890	3585051	3585689	BSU34890-MONOMER
BSU16620	BSU16620	1733687	1733989	BSU16620-MONOMER
BSU02010	BSU02010	221950	222912	BSU02010-MONOMER
BSU39610	BSU39610	4067183	4068148	BSU39610-MONOMER
BSU21010	BSU21010	2220335	2220946	BSU21010-MONOMER
BSU25890	BSU25890	2663929	2664408	BSU25890-MONOMER
BSU30670	BSU30670	3137495	3137968	BSU30670-MONOMER
BSU06812	BSU06812	747554	749563	BSU06812-MONOMER
BSU11620	BSU11620	1238523	1239374	BSU11620-MONOMER
BSU34660	BSU34660	3559979	3561571	BSU34660-MONOMER
BSU16410	BSU16410	1710838	1711734	BSU16410-MONOMER
BSU01810	BSU01810	203729	204364	BSU01810-MONOMER
BSU39380	BSU39380	4046503	4047462	BSU39380-MONOMER
BSU20880	BSU20880	2210749	2211282	BSU20880-MONOMER
BSU25690	BSU25690	2647456	2647614	BSU25690-MONOMER
BSU30410	BSU30410	3113979	3115289	BSU30410-MONOMER
BSU06590	BSU06590	716780	718357	BSU06590-MONOMER
BSU11450	BSU11450	1222533	1223450	BSU11450-MONOMER
BSU34440	BSU34440	3534118	3535473	BSU34440-MONOMER
BSU16240	BSU16240	1695877	1697193	BSU16240-MONOMER
BSU01580	BSU01580	177083	178519	BSU01580-MONOMER
BSU39110	BSU39110	4015987	4017426	BSU39110-MONOMER
BSU20700	BSU20700	2201125	2201475	BSU20700-MONOMER
BSU25470	BSU25470	2626112	2627947	BSU25470-MONOMER
BSU30120	BSU30120	3081131	3082252	BSU30120-MONOMER
BSU06360	BSU06360	692740	694281	BSU06360-MONOMER
BSU11230	BSU11230	1199327	1200388	BSU11230-MONOMER
BSU34250	BSU34250	3516880	3517488	BSU34250-MONOMER
BSU16020	BSU16020	1674650	1675174	BSU16020-MONOMER
BSU01370	BSU01370	145877	146530	BSU01370-MONOMER
BSU38890	BSU38890	3992671	3993144	BSU38890-MONOMER
BSU20540	BSU20540	2194402	2194758	BSU20540-MONOMER
BSU25190	BSU25190	2599523	2599885	BSU25190-MONOMER
BSU29930	BSU29930	3061651	3063807	BSU29930-MONOMER
BSU06090	BSU06090	659623	660564	BSU06090-MONOMER
BSU11010	BSU11010	1178757	1180595	BSU11010-MONOMER
BSU34030	BSU34030	3492797	3493519	BSU34030-MONOMER
BSU15790	BSU15790	1654004	1654657	BSU15790-MONOMER
BSU00850	BSU00850	102484	103575	BSU00850-MONOMER
BSU38690	BSU38690	3969999	3970319	BSU38690-MONOMER
BSU20380	BSU20380	2183937	2184407	BSU20380-MONOMER
BSU24910	BSU24910	2574641	2575720	BSU24910-MONOMER
BSU29700	BSU29700	3040751	3041395	BSU29700-MONOMER
BSU05870	BSU05870	631808	632755	BSU05870-MONOMER
BSU10830	BSU10830	1162267	1163130	BSU10830-MONOMER
BSU33820	BSU33820	3469184	3469837	BSU33820-MONOMER
BSU15580	BSU15580	1631095	1632159	BSU15580-MONOMER
BSU00680	BSU00680	76344	76886	BSU00680-MONOMER
BSU38510	BSU38510	3953783	3954970	BSU38510-MONOMER
BSU20210	BSU20210	2170309	2170491	BSU20210-MONOMER
BSU24680	BSU24680	2556512	2556895	BSU24680-MONOMER
BSU29480	BSU29480	3016646	3017635	BSU29480-MONOMER
BSU05670	BSU05670	612836	613330	BSU05670-MONOMER
BSU10640	BSU10640	1143577	1144752	BSU10640-MONOMER
BSU33620	BSU33620	3454221	3454961	BSU33620-MONOMER
BSU15390	BSU15390	1610859	1611314	BSU15390-MONOMER
BSU00480	BSU00480	55295	55672	BSU00480-MONOMER
BSU38320	BSU38320	3933209	3933595	BSU38320-MONOMER
BSU20040	BSU20040	2159981	2161778	BSU20040-MONOMER
BSU24430	BSU24430	2536690	2537613	BSU24430-MONOMER
BSU29310	BSU29310	3001724	3003052	BSU29310-MONOMER
BSU05420	BSU05420	588960	589601	MONOMER8J2-37 // BSU05420-MONOMER
BSU10450	BSU10450	1119162	1120631	BSU10450-MONOMER
BSU33460	BSU33460	3436849	3437457	BSU33460-MONOMER
BSU15160	BSU15160	1581947	1584097	BSU15160-MONOMER
BSU00240	BSU00240	35531	35725	BSU00240-MONOMER
BSU38150	BSU38150	3914691	3915305	BSU38150-MONOMER
BSU19850	BSU19850	2153171	2153356	BSU19850-MONOMER
BSU24250	BSU24250	2522324	2522773	BSU24250-MONOMER
BSU29100	BSU29100	2976068	2977807	MONOMER8J2-8 // BSU29100-MONOMER
BSU05250	BSU05250	572974	573399	BSU05250-MONOMER
BSU10240	BSU10240	1098412	1099146	BSU10240-MONOMER
BSU33280	BSU33280	3414023	3415216	BSU33280-MONOMER
BSU14900	BSU14900	1561569	1563437	BSU14900-MONOMER
BSU00020	BSU00020	1939	3075	BSU00020-MONOMER
BSU37970	BSU37970	3897685	3898362	BSU37970-MONOMER
BSU19650	BSU19650	2136913	2137524	BSU19650-MONOMER
BSU24080	BSU24080	2502659	2503753	BSU24080-MONOMER
BSU28870	BSU28870	2952828	2953349	BSU28870-MONOMER
BSU05090	BSU05090	554669	555979	BSU05090-MONOMER
BSU09990	BSU09990	1073106	1073717	BSU09990-MONOMER
BSU33090	BSU33090	3395035	3396117	MONOMER8J2-34 // BSU33090-MONOMER
BSU14600	BSU14600	1530537	1531865	BSU14600-MONOMER
BSU37790	BSU37790	3880740	3882014	BSU37790-MONOMER
BSU19420	BSU19420	2117051	2118268	BSU19420-MONOMER
BSU23840	BSU23840	2478006	2478929	BSU23840-MONOMER
BSU28670	BSU28670	2931976	2933082	BSU28670-MONOMER
BSU04850	BSU04850	532922	533302	BSU04850-MONOMER
BSU09750	BSU09750	1050031	1050234	BSU09750-MONOMER
BSU32880	BSU32880	3374956	3376581	BSU32880-MONOMER
BSU14400	BSU14400	1509256	1511163	BSU14400-MONOMER
BSU37600	BSU37600	3859535	3860836	BSU37600-MONOMER
BSU19210	BSU19210	2092899	2093762	BSU19210-MONOMER
BSU23610	BSU23610	2458509	2459066	BSU23610-MONOMER
BSU28490	BSU28490	2911116	2912888	BSU28490-MONOMER
BSU04550	BSU04550	507753	508073	BSU04550-MONOMER
BSU09540	BSU09540	1031395	1031994	BSU09540-MONOMER
BSU32680	BSU32680	3357011	3357454	BSU32680-MONOMER
BSU14170	BSU14170	1488413	1488868	BSU14170-MONOMER
BSU37410	BSU37410	3839852	3841012	BSU37410-MONOMER
BSU19030	BSU19030	2076206	2078626	BSU19030-MONOMER
BSU23410	BSU23410	2440775	2441791	BSU23410-MONOMER
BSU28290	BSU28290	2893681	2894709	BSU28290-MONOMER
BSU04330	BSU04330	488314	488763	BSU04330-MONOMER
BSU09370	BSU09370	1011792	1013258	BSU09370-MONOMER
BSU32490	BSU32490	3338501	3339334	BSU32490-MONOMER
BSU13920	BSU13920	1461453	1461692	BSU13920-MONOMER
BSU37230	BSU37230	3819754	3821481	BSU37230-MONOMER
BSU18840	BSU18840	2054599	2055240	BSU18840-MONOMER
BSU23140	BSU23140	2419179	2420807	BSU23140-MONOMER
BSU28130	BSU28130	2874202	2875176	BSU28130-MONOMER
BSU09190	BSU09190	991348	995001	BSU09190-MONOMER
BSU13750	BSU13750	1441291	1441788	BSU13750-MONOMER
BSU37030	BSU37030	3798789	3799343	BSU37030-MONOMER
BSU18640	BSU18640	2033895	2034572	BSU18640-MONOMER
BSU22910	BSU22910	2397019	2397672	BSU22910-MONOMER
BSU03981	BSU03981	449724	451160	BSU03981-MONOMER
BSU27970	BSU27970	2855973	2856839	BSU27970-MONOMER
BSU08970	BSU08970	973156	975051	BSU08970-MONOMER
BSU13590	BSU13590	1427061	1428278	BSU13590-MONOMER
BSU36830	BSU36830	3783878	3785386	BSU36830-MONOMER
BSU18440	BSU18440	2008572	2010053	BSU18440-MONOMER
BSU22700	BSU22700	2378012	2379100	BSU22700-MONOMER
BSU03700	BSU03700	420110	421744	BSU03700-MONOMER
BSU27750	BSU27750	2836909	2837421	BSU27750-MONOMER
BSU08760	BSU08760	953373	954149	BSU08760-MONOMER
BSU13380	BSU13380	1401772	1403466	BSU13380-MONOMER
BSU36620	BSU36620	3765469	3766110	BSU36620-MONOMER
BSU18280	BSU18280	1958027	1959559	BSU18280-MONOMER
BSU03520	BSU03520	402388	403116	BSU03520-MONOMER
G8J2-178	BSU_ncRNA_2	3335414	3335545	RNA8J2-15
BSU22530	BSU22530	2362407	2362964	BSU22530-MONOMER
BSU27550	BSU27550	2814743	2816521	BSU27550-MONOMER
BSU08540	BSU08540	926886	928079	BSU08540-MONOMER
BSU13160	BSU13160	1382020	1382430	BSU13160-MONOMER
BSU36440	BSU36440	3749052	3749465	BSU36440-MONOMER
BSU18090	BSU18090	1933477	1935444	BSU18090-MONOMER
BSU03350	BSU03350	365170	365754	BSU03350-MONOMER
BSU14568	BSU14568	1526924	1527067	BSU14568-MONOMER
BSU22290	BSU22290	2339670	2339774	BSU22290-MONOMER
BSU27310	BSU27310	2789686	2791440	BSU27310-MONOMER
BSU32280	BSU32280	3317502	3318002	BSU32280-MONOMER
BSU08320	BSU08320	906764	907954	BSU08320-MONOMER
BSU12950	BSU12950	1363141	1364148	BSU12950-MONOMER
BSU36230	BSU36230	3729488	3730810	BSU36230-MONOMER
BSU17870	BSU17870	1918742	1919395	BSU17870-MONOMER
BSU03160	BSU03160	340613	341374	BSU03160-MONOMER
BSU40860	BSU40860	4196350	4196730	BSU40860-MONOMER
BSU22080	BSU22080	2320355	2321860	BSU22080-MONOMER
BSU27060	BSU27060	2761907	2762395	BSU27060-MONOMER
BSU32050	BSU32050	3296417	3297919	BSU32050-MONOMER
BSU08110	BSU08110	885629	885808	BSU08110-MONOMER
BSU12770	BSU12770	1345631	1345795	BSU12770-MONOMER
BSU35990	BSU35990	3708172	3708699	BSU35990-MONOMER
BSU17650	BSU17650	1899589	1900050	BSU17650-MONOMER
BSU02990	BSU02990	322271	323119	BSU02990-MONOMER
BSU40670	BSU40670	4180564	4181442	BSU40670-MONOMER
BSU21880	BSU21880	2302727	2303860	BSU21880-MONOMER
BSU26830	BSU26830	2741357	2742112	BSU26830-MONOMER
BSU31800	BSU31800	3262611	3263720	BSU31800-MONOMER
BSU07900	BSU07900	862836	863663	BSU07900-MONOMER
BSU31750	BSU31750	3259403	3260875	BSU31750-MONOMER
BSU07850	BSU07850	859745	860263	BSU07850-MONOMER
BSU12600	BSU12600	1328702	1329529	BSU12600-MONOMER
BSU35770	BSU35770	3683438	3684766	BSU35770-MONOMER
BSU17400	BSU17400	1872128	1872748	BSU17400-MONOMER
BSU02770	BSU02770	298466	299398	BSU02770-MONOMER
BSU40370	BSU40370	4148851	4149645	BSU40370-MONOMER
BSU21630	BSU21630	2281667	2282485	BSU21630-MONOMER
BSU26610	BSU26610	2718959	2720263	BSU26610-MONOMER
BSU31510	BSU31510	3236422	3236979	BSU31510-MONOMER
BSU07590	BSU07590	832545	833225	MONOMER8J2-23 // BSU07590-MONOMER
BSU12440	BSU12440	1316995	1317129	BSU12440-MONOMER
BSU35530	BSU35530	3648654	3649730	BSU35530-MONOMER
BSU17200	BSU17200	1821553	1834341	BSU17200-MONOMER
BSU02580	BSU02580	281028	281714	BSU02580-MONOMER
BSU40130	BSU40130	4123193	4123903	BSU40130-MONOMER
BSU21460	BSU21460	2266936	2267349	BSU21460-MONOMER
BSU26370	BSU26370	2700033	2700569	BSU26370-MONOMER
BSU31310	BSU31310	3217496	3218173	BSU31310-MONOMER
BSU07360	BSU07360	808562	809422	BSU07360-MONOMER
BSU12260	BSU12260	1296620	1297594	BSU12260-MONOMER
BSU35280	BSU35280	3626128	3627012	BSU35280-MONOMER
BSU17040	BSU17040	1775745	1778321	BSU17040-MONOMER
BSU39970	BSU39970	4104929	4106137	BSU39970-MONOMER
BSU21310	BSU21310	2246151	2246480	BSU21310-MONOMER
BSU26220	BSU26220	2690989	2691444	BSU26220-MONOMER
BSU31090	BSU31090	3188414	3189082	BSU31090-MONOMER
BSU07150	BSU07150	785113	785439	BSU07150-MONOMER
BSU11980	BSU11980	1268829	1269584	BSU11980-MONOMER
BSU35040	BSU35040	3598040	3601909	BSU35040-MONOMER
BSU16800	BSU16800	1752278	1754641	BSU16800-MONOMER
BSU02220	BSU02220	242834	243661	BSU02220-MONOMER
BSU39750	BSU39750	4082030	4082845	BSU39750-MONOMER
BSU21150	BSU21150	2236269	2237285	BSU21150-MONOMER
BSU26050	BSU26050	2678240	2678419	BSU26050-MONOMER
BSU30880	BSU30880	3157961	3159184	BSU30880-MONOMER
BSU06970	BSU06970	761662	762945	BSU06970-MONOMER
BSU11750	BSU11750	1250016	1250504	BSU11750-MONOMER
BSU34860	BSU34860	3582936	3583565	BSU34860-MONOMER
BSU20840	BSU20840	2208328	2208528	BSU20840-MONOMER
BSU16580	BSU16580	1727133	1731446	BSU16580-MONOMER
BSU39350	BSU39350	4042051	4043577	BSU39350-MONOMER
BSU01980	BSU01980	219607	220032	BSU01980-MONOMER
BSU01750	BSU01750	196213	197034	BSU01750-MONOMER
BSU39560	BSU39560	4064536	4065093	BSU39560-MONOMER
BSU12100	BSU12100	1281128	1282531	BSU12100-MONOMER
BSU20990	BSU20990	2219281	2219469	BSU20990-MONOMER
G8J2-182		3036354	3036473	MONOMER8J2-137
BSU25860	BSU25860	2661102	2662697	BSU25860-MONOMER
BSU06460	BSU06460	702319	702573	BSU06460-MONOMER
BSU30640	BSU30640	3135668	3136072	BSU30640-MONOMER
BSU13890	BSU13890	1457187	1459286	BSU13890-MONOMER
BSU06740	BSU06740	738995	739897	BSU06740-MONOMER
BSU08200	BSU08200	892215	893798	BSU08200-MONOMER
BSU11590	BSU11590	1236609	1236977	BSU11590-MONOMER
BSU06640	BSU06640	724987	725997	BSU06640-MONOMER
BSU34620	BSU34620	3555902	3557671	BSU34620-MONOMER
BSU34690	BSU34690	3563581	3565521	BSU34690-MONOMER
BSU16380	BSU16380	1706599	1707681	BSU16380-MONOMER
BSU34700	BSU34700	3565496	3566275	BSU34700-MONOMER
BSU05610	BSU05610	604736	606379	BSU05610-MONOMER
BSU17640	BSU17640	1897941	1899125	BSU17640-MONOMER
BSU29020	BSU29020	2967032	2968054	BSU29020-MONOMER
BSU14860	BSU14860	1554185	1557631	BSU14860-MONOMER
BSU30560	BSU30560	3129530	3131113	BSU30560-MONOMER
BSU29220	BSU29220	2989900	2991132	BSU29220-MONOMER
BSU25660	BSU25660	2644630	2645472	BSU25660-MONOMER
BSU30350	BSU30350	3107232	3108425	BSU30350-MONOMER
BSU06550	BSU06550	712019	713293	BSU06550-MONOMER
BSU11420	BSU11420	1218113	1219105	BSU11420-MONOMER
BSU34390	BSU34390	3530635	3532104	BSU34390-MONOMER
BSU16210	BSU16210	1692496	1694106	BSU16210-MONOMER
BSU01550	BSU01550	158515	159072	BSU01550-MONOMER
BSU39070	BSU39070	4011842	4012570	BSU39070-MONOMER
BSU20670	BSU20670	2199580	2200335	BSU20670-MONOMER
BSU25440	BSU25440	2623032	2623802	BSU25440-MONOMER
BSU30090	BSU30090	3078643	3079311	BSU30090-MONOMER
BSU06280	BSU06280	681547	682362	BSU06280-MONOMER
BSU11200	BSU11200	1196091	1197311	BSU11200-MONOMER
BSU34220	BSU34220	3514115	3515083	BSU34220-MONOMER
BSU15950	BSU15950	1670140	1671129	BSU15950-MONOMER
BSU01130	BSU01130	132882	134072	BSU01130-MONOMER
BSU38840	BSU38840	3987927	3988763	BSU38840-MONOMER
BSU20510	BSU20510	2193248	2193661	BSU20510-MONOMER
BSU25110	BSU25110	2592003	2592884	BSU25110-MONOMER
BSU29880	BSU29880	3056849	3058549	BSU29880-MONOMER
BSU06030	BSU06030	650234	651868	BSU06030-MONOMER
BSU10980	BSU10980	1175985	1177253	BSU10980-MONOMER
BSU34000	BSU34000	3488952	3489869	BSU34000-MONOMER
BSU15760	BSU15760	1650384	1651148	BSU15760-MONOMER
BSU00820	BSU00820	88727	90226	BSU00820-MONOMER
BSU38660	BSU38660	3968717	3969604	BSU38660-MONOMER
BSU20350	BSU20350	2179526	2181256	BSU20350-MONOMER
BSU24850	BSU24850	2570606	2571571	BSU24850-MONOMER
BSU29670	BSU29670	3036603	3037871	BSU29670-MONOMER
BSU05840	BSU05840	628630	630027	BSU05840-MONOMER
BSU10770	BSU10770	1153789	1156473	BSU10770-MONOMER
BSU00070	BSU00070	6994	9459	BSU00070-MONOMER
BSU33790	BSU33790	3467054	3467326	BSU33790-MONOMER
BSU00060	BSU00060	4867	6783	BSU00060-MONOMER
BSU15550	BSU15550	1628622	1629341	BSU15550-MONOMER
BSU00630	BSU00630	69626	70012	BSU00630-MONOMER
BSU38480	BSU38480	3949952	3950584	BSU38480-MONOMER
BSU20170	BSU20170	2168910	2169452	BSU20170-MONOMER
BSU24640	BSU24640	2554486	2555247	BSU24640-MONOMER
BSU11550	BSU11550	1233614	1234513	BSU11550-MONOMER
BSU29450	BSU29450	3013133	3014344	BSU29450-MONOMER
BSU05640	BSU05640	608933	609391	BSU05640-MONOMER
BSU10610	BSU10610	1135699	1136136	BSU10610-MONOMER
BSU33590	BSU33590	3449732	3450526	BSU33590-MONOMER
BSU15310	BSU15310	1603779	1604708	BSU15310-MONOMER
BSU00420	BSU00420	50640	51518	BSU00420-MONOMER
BSU38290	BSU38290	3930707	3931375	BSU38290-MONOMER
BSU19990	BSU19990	2157829	2158119	BSU19990-MONOMER
BSU24400	BSU24400	2535544	2535945	BSU24400-MONOMER
BSU29280	BSU29280	2998796	2999698	BSU29280-MONOMER
BSU06839	BSU06839	752079	752252	BSU06839-MONOMER
BSU05380	BSU05380	585155	585778	BSU05380-MONOMER
BSU23470	BSU23470	2444645	2444998	BSU23470-MONOMER
BSU10400	BSU10400	1115698	1116555	BSU10400-MONOMER
BSU05020	BSU05020	548438	548557	BSU05020-MONOMER
BSU33430	BSU33430	3430598	3432313	BSU33430-MONOMER
BSU00050	BSU00050	4567	4812	BSU00050-MONOMER
BSU15130	BSU15130	1580121	1580552	BSU15130-MONOMER
BSU33010	BSU33010	3385724	3386401	MONOMER8J2-13 // BSU33010-MONOMER
BSU00200	BSU00200	28529	28852	BSU00200-MONOMER
BSU13480	BSU13480	1414125	1414826	BSU13480-MONOMER
BSU38120	BSU38120	3912332	3913513	BSU38120-MONOMER
BSU04710	BSU04710	522088	522417	BSU04710-MONOMER
BSU19820	BSU19820	2152086	2152262	BSU19820-MONOMER
BSU15670	BSU15670	1641672	1641941	BSU15670-MONOMER
BSU24220	BSU24220	2518023	2518826	BSU24220-MONOMER
BSU04840	BSU04840	532292	532552	BSU04840-MONOMER
BSU29070	BSU29070	2971531	2972163	BSU29070-MONOMER
BSU05220	BSU05220	569290	569949	BSU05220-MONOMER
BSU10180	BSU10180	1093874	1094650	BSU10180-MONOMER
BSU33250	BSU33250	3411684	3412094	BSU33250-MONOMER
BSU14870	BSU14870	1558034	1558954	BSU14870-MONOMER
BSU04960	BSU04960	541578	544025	BSU04960-MONOMER
BSU37920	BSU37920	3893441	3893986	BSU37920-MONOMER
BSU19600	BSU19600	2133455	2134156	BSU19600-MONOMER
BSU24050	BSU24050	2499090	2500082	BSU24050-MONOMER
BSU28810	BSU28810	2949053	2950024	BSU28810-MONOMER
BSU05060	BSU05060	552052	552501	BSU05060-MONOMER
BSU09940	BSU09940	1070111	1070323	BSU09940-MONOMER
BSU33060	BSU33060	3392199	3393296	BSU33060-MONOMER
BSU14570	BSU14570	1527231	1527902	BSU14570-MONOMER
BSU37760	BSU37760	3875780	3877192	BSU37760-MONOMER
BSU19390	BSU19390	2113764	2114678	BSU19390-MONOMER
BSU23810	BSU23810	2474028	2475671	BSU23810-MONOMER
BSU28640	BSU28640	2929438	2930472	BSU28640-MONOMER
BSU33940	BSU33940	3481698	3482705	BSU33940-MONOMER
BSU04740	BSU04740	523650	524249	BSU04740-MONOMER
BSU40190	BSU40190	4128119	4130044	BSU40190-MONOMER
BSU09700	BSU09700	1045037	1045198	BSU09700-MONOMER
BSU29180	BSU29180	2984788	2986545	BSU29180-MONOMER
BSU32840	BSU32840	3370025	3372394	BSU32840-MONOMER
BSU29190	BSU29190	2986588	2987547	BSU29190-MONOMER
BSU14330	BSU14330	1501658	1503472	BSU14330-MONOMER
BSU37560	BSU37560	3854256	3856172	BSU37560-MONOMER
BSU19180	BSU19180	2089396	2090454	BSU19180-MONOMER
BSU23570	BSU23570	2454347	2455774	BSU23570-MONOMER
BSU28440	BSU28440	2906335	2908095	BSU28440-MONOMER
BSU04500	BSU04500	503854	504594	BSU04500-MONOMER
BSU09500	BSU09500	1028233	1028523	BSU09500-MONOMER
BSU32660	BSU32660	3354551	3354934	BSU32660-MONOMER
BSU14110	BSU14110	1484466	1484984	BSU14110-MONOMER
BSU37380	BSU37380	3837682	3837843	BSU37380-MONOMER
BSU19000	BSU19000	2071754	2073556	BSU19000-MONOMER
BSU23390	BSU23390	2438372	2439853	BSU23390-MONOMER
BSU28260	BSU28260	2889552	2890970	BSU28260-MONOMER
BSU04300	BSU04300	482577	483839	BSU04300-MONOMER
BSU09330	BSU09330	1009804	1010448	BSU09330-MONOMER
BSU13880	BSU13880	1456092	1456958	BSU13880-MONOMER
BSU37190	BSU37190	3816654	3817850	BSU37190-MONOMER
BSU18800	BSU18800	2048533	2049453	BSU18800-MONOMER
BSU23110	BSU23110	2415415	2417184	MONOMER8J2-14 // BSU23110-MONOMER
BSU04140	BSU04140	463934	465940	BSU04140-MONOMER
BSU28100	BSU28100	2869964	2870989	BSU28100-MONOMER
BSU09120	BSU09120	985734	986813	BSU09120-MONOMER
BSU13710	BSU13710	1438092	1439135	BSU13710-MONOMER
BSU23070	BSU23070	2411086	2412663	BSU23070-MONOMER
BSU37000	BSU37000	3796217	3797083	BSU37000-MONOMER
BSU28940	BSU28940	2958434	2959216	BSU28940-MONOMER
BSU18610	BSU18610	2029429	2031114	BSU18610-MONOMER
BSU10020	BSU10020	1075289	1076368	BSU10020-MONOMER
BSU22860	BSU22860	2392751	2393350	BSU22860-MONOMER
BSU03950	BSU03950	446801	448426	BSU03950-MONOMER
BSU27920	BSU27920	2852661	2853947	BSU27920-MONOMER
BSU08899	BSU08899	966671	966871	BSU08899-MONOMER
BSU13560	BSU13560	1423241	1424434	BSU13560-MONOMER
BSU36800	BSU36800	3781069	3781467	BSU36800-MONOMER
BSU18410	BSU18410	2004677	2006440	BSU18410-MONOMER
BSU22670	BSU22670	2374881	2375897	BSU22670-MONOMER
BSU03660	BSU03660	415350	416195	BSU03660-MONOMER
BSU27720	BSU27720	2833899	2834927	BSU27720-MONOMER
BSU08720	BSU08720	943891	944364	BSU08720-MONOMER
BSU13340	BSU13340	1398496	1398960	BSU13340-MONOMER
BSU36590	BSU36590	3762664	3764112	BSU36590-MONOMER
BSU18240	BSU18240	1953181	1954515	BSU18240-MONOMER
BSU03490	BSU03490	387744	398495	BSU03490-MONOMER
G8J2-17	BSU_misc_RNA_77	2273705	2273884	RNA8J2-7
BSU22500	BSU22500	2360155	2360490	BSU22500-MONOMER
BSU27500	BSU27500	2809413	2810528	BSU27500-MONOMER
BSU32460	BSU32460	3334646	3334990	BSU32460-MONOMER
BSU08480	BSU08480	923587	924171	BSU08480-MONOMER
BSU13120	BSU13120	1378496	1379593	BSU13120-MONOMER
BSU36410	BSU36410	3747254	3748255	BSU36410-MONOMER
BSU18040	BSU18040	1930834	1931199	BSU18040-MONOMER
BSU03320	BSU03320	360442	362757	BSU03320-MONOMER
BSU41040	BSU41040	4213823	4214608	BSU41040-MONOMER
BSU22230	BSU22230	2336933	2337439	BSU22230-MONOMER
BSU27260	BSU27260	2786142	2787065	BSU27260-MONOMER
BSU32240	BSU32240	3312844	3313773	BSU32240-MONOMER
BSU08290	BSU08290	903811	905013	BSU08290-MONOMER
BSU12920	BSU12920	1360401	1361225	BSU12920-MONOMER
BSU36160	BSU36160	3723454	3724335	BSU36160-MONOMER
BSU17840	BSU17840	1916663	1917097	BSU17840-MONOMER
BSU03130	BSU03130	338288	339106	BSU03130-MONOMER
BSU40830	BSU40830	4193264	4194163	BSU40830-MONOMER
BSU22050	BSU22050	2316956	2318053	BSU22050-MONOMER
BSU27030	BSU27030	2758043	2760076	BSU27030-MONOMER
BSU32020	BSU32020	3293573	3294169	BSU32020-MONOMER
BSU08080	BSU08080	881049	882245	BSU08080-MONOMER
BSU12740	BSU12740	1342380	1342958	BSU12740-MONOMER
BSU35940	BSU35940	3703682	3705163	BSU35940-MONOMER
BSU17610	BSU17610	1893396	1894895	BSU17610-MONOMER
BSU02950	BSU02950	317725	318927	BSU02950-MONOMER
BSU40620	BSU40620	4175869	4176525	BSU40620-MONOMER
BSU21830	BSU21830	2297984	2298517	BSU21830-MONOMER
BSU26800	BSU26800	2736915	2737958	BSU26800-MONOMER
BSU31720	BSU31720	3257092	3257232	BSU31720-MONOMER
BSU07820	BSU07820	853556	854272	BSU07820-MONOMER
BSU12570	BSU12570	1325096	1325893	BSU12570-MONOMER
BSU35740	BSU35740	3680581	3680970	BSU35740-MONOMER
BSU17370	BSU17370	1868617	1869009	BSU17370-MONOMER
BSU02740	BSU02740	295584	296285	MONOMER8J2-29 // BSU02740-MONOMER
BSU40340	BSU40340	4144301	4145506	BSU40340-MONOMER
BSU21600	BSU21600	2278602	2279675	BSU21600-MONOMER
BSU26580	BSU26580	2716035	2716856	BSU26580-MONOMER
BSU31470	BSU31470	3231812	3232429	BSU31470-MONOMER
BSU07550	BSU07550	827455	827802	BSU07550-MONOMER
BSU12400	BSU12400	1312851	1313615	BSU12400-MONOMER
BSU35450	BSU35450	3641125	3641847	BSU35450-MONOMER
BSU17170	BSU17170	1792012	1792761	BSU17170-MONOMER
BSU06240	BSU06240	677911	678951	BSU06240-MONOMER
BSU02550	BSU02550	278377	279057	BSU02550-MONOMER
BSU40100	BSU40100	4119527	4121056	BSU40100-MONOMER
BSU21430	BSU21430	2264903	2265169	BSU21430-MONOMER
