reaction	direction	complex	mods	keff
PGPP160pp	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGPP161	FWD	PGPPHOSPHAA-MONOMER	mg2(1)	19.44394644657367
PGPP161	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGPP161pp	FWD	PGPPHOSPHAA-MONOMER	mg2(1)	19.44394644657367
PGPP161pp	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGPP180	FWD	PGPPHOSPHAA-MONOMER	mg2(1)	19.44394644657367
PGPP180	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGPP180pp	FWD	PGPPHOSPHAA-MONOMER	mg2(1)	19.44394644657367
PGPP180pp	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGPP181	FWD	PGPPHOSPHAA-MONOMER	mg2(1)	19.44394644657367
PGPP181	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGPP181pp	FWD	PGPPHOSPHAA-MONOMER	mg2(1)	19.44394644657367
PGPP181pp	FWD	PGPPHOSPHAB-MONOMER		26.29534392381377
PGSA120	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PGSA140	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PGSA141	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PGSA160	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PGSA161	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PGSA180	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PGSA181	FWD	PHOSPHAGLYPSYN-MONOMER	mg2(1)	20.401719259390532
PHEMEabcpp	FWD	ABC-35-CPLX		3856.826745576017
PHETA1	FWD	ASPAMINOTRANS-DIMER	pydx5p(1)	59.96962499384186
PHETA1	REV	ASPAMINOTRANS-DIMER	pydx5p(1)	59.96962499384186
PHETA1	FWD	BRANCHED-CHAINAMINOTRANSFER-CPLX	pydx5p(6)	113.71032248595425
PHETA1	REV	BRANCHED-CHAINAMINOTRANSFER-CPLX	pydx5p(6)	113.71032248595425
PHETA1	FWD	TYRB-DIMER	pydx5p(1)	59.93084196639216
PHETA1	REV	TYRB-DIMER	pydx5p(1)	4.533277531269616
PHEt2rpp	FWD	AROP-MONOMER		39.35881113190026
PHEt2rpp	REV	AROP-MONOMER		39.35881113190026
PHEt2rpp	FWD	EG12713-MONOMER		27.985782908764936
PHEt2rpp	REV	EG12713-MONOMER		27.985782908764936
PHEt2rpp	FWD	PHEP-MONOMER		39.94755105413678
PHEt2rpp	REV	PHEP-MONOMER		39.94755105413678
PHEtex	FWD	CPLX0-7530		74.67911373302745
PHEtex	REV	CPLX0-7530		74.67911373302745
PHEtex	FWD	CPLX0-7533		76.74472378998097
PHEtex	REV	CPLX0-7533		76.74472378998097
PHEtex	FWD	CPLX0-7534		75.26768199270408
PHEtex	REV	CPLX0-7534		75.26768199270408
PHEtex	FWD	G6700-MONOMER		34.19401863135169
PHEtex	REV	G6700-MONOMER		34.19401863135169
PHYTSpp	FWD	CPLX-722		63.53666869716687
PIt2rpp	FWD	PITA-MONOMER		41.54107731982307
PIt2rpp	REV	PITA-MONOMER		41.54107731982307
PIt2rpp	FWD	PITB-MONOMER		41.78754549604591
PIt2rpp	REV	PITB-MONOMER		41.78754549604591
PItex	FWD	CPLX0-7530		74.67911373302745
PItex	REV	CPLX0-7530		74.67911373302745
PItex	FWD	CPLX0-7533		76.74472378998097
PItex	REV	CPLX0-7533		76.74472378998097
PItex	FWD	CPLX0-7534		75.26768199270408
PItex	REV	CPLX0-7534		75.26768199270408
PItex	FWD	G6700-MONOMER		34.19401863135169
PItex	REV	G6700-MONOMER		34.19401863135169
PIuabcpp	FWD	ABC-27-CPLX		95.26503869199315
PLIPA1A120pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1A140pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1A141pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1A160pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1A161pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1A180pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1A181pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E120pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E140pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E141pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E160pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E161pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E180pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1E181pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G120pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G140pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G141pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G160pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G161pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G180pp	FWD	MONOMER0-341		29.051309568946003
PLIPA1G181pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A120pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A140pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A141pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A160pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A161pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A180pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2A181pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E120pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E140pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E141pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E160pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E161pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E180pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2E181pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G120pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G140pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G141pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G160pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G161pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G180pp	FWD	MONOMER0-341		29.051309568946003
PLIPA2G181pp	FWD	MONOMER0-341		29.051309568946003
PMANM	FWD	PHOSMANMUT-MONOMER		39.807949163380414
PMANM	REV	PHOSMANMUT-MONOMER		39.807949163380414
PMEACPE1	FWD	EG10122-MONOMER		25.935382825747993
PMPK	FWD	HMP-P-KIN-CPLX		0.020644773498397898
PNTK	FWD	PANTOTHENATE-KIN-CPLX	mg2(1)	52.357663191784205
PNTOt4pp	FWD	PANF-MONOMER		40.56076873943804
PNTOtex	FWD	CPLX0-7530		74.67911373302745
PNTOtex	REV	CPLX0-7530		74.67911373302745
PNTOtex	FWD	CPLX0-7533		76.74472378998097
PNTOtex	REV	CPLX0-7533		76.74472378998097
PNTOtex	FWD	CPLX0-7534		75.26768199270408
PNTOtex	REV	CPLX0-7534		75.26768199270408
PNTOtex	FWD	G6700-MONOMER		34.19401863135169
PNTOtex	REV	G6700-MONOMER		34.19401863135169
POAACR	FWD	G6521-MONOMER		15.012872079306446
POR51	FWD	G6701-MONOMER	thmpp(1)	80.41043066080876
POR51	REV	G6701-MONOMER	thmpp(1)	80.41043066080876
POR52	FWD	G6701-MONOMER	thmpp(1)	80.41043066080876
POR52	REV	G6701-MONOMER	thmpp(1)	80.41043066080876
POX	FWD	PYRUVOXID-CPLX	mg2(1) AND thmpp(1) AND fad(1)	131.42297308176975
PPA2	FWD	EG11817-MONOMER	cobalt2(1)	24.828259208516393
PPA2	FWD	PPX-CPLX	mg2(1)	74.45932037586178
PPAKr	FWD	PROPKIN-MONOMER		35.87189367717838
PPAKr	REV	PROPKIN-MONOMER		35.87189367717838
PPALtex	FWD	CPLX0-7530		74.67911373302745
PPALtex	REV	CPLX0-7530		74.67911373302745
PPALtex	FWD	CPLX0-7533		76.74472378998097
PPALtex	REV	CPLX0-7533		76.74472378998097
PPALtex	FWD	CPLX0-7534		75.26768199270408
PPALtex	REV	CPLX0-7534		75.26768199270408
PPALtex	FWD	G6700-MONOMER		34.19401863135169
PPALtex	REV	G6700-MONOMER		34.19401863135169
PPA	FWD	CPLX0-243	mg2(1)	75.33629807959156
PPA	FWD	EG11817-MONOMER	cobalt2(1)	24.828259208516393
PPA	FWD	PPX-CPLX	mg2(1)	74.45932037586178
PPAt4pp	FWD	PUTP-MONOMER		42.09318996380427
PPAtex	FWD	CPLX0-7530		74.67911373302745
PPAtex	REV	CPLX0-7530		74.67911373302745
PPAtex	FWD	CPLX0-7533		76.74472378998097
PPAtex	REV	CPLX0-7533		76.74472378998097
PPAtex	FWD	CPLX0-7534		75.26768199270408
PPAtex	REV	CPLX0-7534		75.26768199270408
PPAtex	FWD	G6700-MONOMER		34.19401863135169
PPAtex	REV	G6700-MONOMER		34.19401863135169
PPBNGS	FWD	PORPHOBILSYNTH-CPLX	zn2(1)	293.15185096186445
PPCDC	FWD	CPLX0-341	fmn(1)	229.3955769126216
PPCK	FWD	PEPCARBOXYKIN-MONOMER	ca2(1)	45.12774770139289
PPCK	FWD	PEPCARBOXYKIN-MONOMER	mg2(1)	45.12774770139289
PPCK	FWD	PEPCARBOXYKIN-MONOMER	mn2(1)	45.12774770139289
PPCSCT	FWD	G7517-MONOMER		41.782589036311435
PPC	FWD	PEPCARBOX-CPLX	mg2(1)	186.7636399730565
PPGPPDP	FWD	SPOT-MONOMER	mn2(1)	55.91435250674781
PPK2r	FWD	PPK-CPLX		159.77353164285248
PPK2r	REV	PPK-CPLX		159.77353164285248
PPKr	FWD	PPK-CPLX		159.77353164285248
PPKr	REV	PPK-CPLX		159.77353164285248
PPM2	FWD	PPENTOMUT-MONOMER	mn2(1)	36.13761952677364
PPM2	REV	PPENTOMUT-MONOMER	mn2(1)	36.13761952677364
PPM	FWD	G7732-MONOMER		36.25468457184184
PPM	REV	G7732-MONOMER		36.25468457184184
PPM	FWD	PPENTOMUT-MONOMER	mn2(1)	36.13761952677364
PPM	REV	PPENTOMUT-MONOMER	mn2(1)	0.6661775028411199
PPNCL2	FWD	CPLX0-341	mg2(1)	229.3955769126216
PPNDH	FWD	CHORISMUTPREPHENDEHYDRAT-CPLX		2.5554725332918538
PPND	FWD	CHORISMUTPREPHENDEHYDROG-CPLX		23.283757736313817
PPPGO3	FWD	CPLX0-7811		58.81582264570682
PPPGO	FWD	CPLX0-7811		58.81582264570682
PPPNDO	FWD	HCAMULTI-CPLX		79.52364161049398
PPPNt2rpp	FWD	HCAT-MONOMER		34.44921903806103
PPPNt2rpp	REV	HCAT-MONOMER		34.44921903806103
PPPNtex	FWD	CPLX0-7530		74.67911373302745
PPPNtex	REV	CPLX0-7530		74.67911373302745
PPPNtex	FWD	CPLX0-7533		76.74472378998097
PPPNtex	REV	CPLX0-7533		76.74472378998097
PPPNtex	FWD	CPLX0-7534		75.26768199270408
PPPNtex	REV	CPLX0-7534		75.26768199270408
PPPNtex	FWD	G6700-MONOMER		34.19401863135169
PPPNtex	REV	G6700-MONOMER		34.19401863135169
PPS	FWD	PEPSYNTH-CPLX	mg2(1)	101.10588264145987
PPTHpp	FWD	ALKAPHOSPHA-CPLX	zn2(1) AND mg2(1)	65.92961385739392
PPTtex	FWD	CPLX0-7530		74.67911373302745
PPTtex	REV	CPLX0-7530		74.67911373302745
PPTtex	FWD	CPLX0-7533		76.74472378998097
PPTtex	REV	CPLX0-7533		76.74472378998097
PPTtex	FWD	CPLX0-7534		75.26768199270408
PPTtex	REV	CPLX0-7534		75.26768199270408
PPTtex	FWD	G6700-MONOMER		34.19401863135169
PPTtex	REV	G6700-MONOMER		34.19401863135169
PRAGSr	FWD	GLYCRIBONUCSYN-MONOMER	mg2(1)	2.914013446073874
PRAGSr	REV	GLYCRIBONUCSYN-MONOMER	mg2(1)	37.09356474952208
PRAIS	FWD	AIRS-CPLX	k(1) AND mg2(1)	3.7301703169375138
PRAIi	FWD	PRAI-IGPS		1.1860735182174997
PRAMPC	FWD	HISTCYCLOPRATPPHOS		0.7887494525397867
PRASCSi	FWD	SAICARSYN-CPLX		1334.3289560932365
PRATPP	FWD	HISTCYCLOPRATPPHOS		0.7887494525397867
PRFGS	FWD	FGAMSYN-MONOMER	mg2(1)	21.65470431483063
PRMICI	FWD	PRIBFAICARPISOM-MONOMER		0.5266868391681574
PRMICI	REV	PRIBFAICARPISOM-MONOMER		24.223818727961213
PROD2	FWD	PUTA-CPLX	fad(1)	146.88095759170673
PROGLYabcpp	FWD	ABC-8-CPLX		113.29643853428684
PROGLYtex	FWD	CPLX0-7530		74.67911373302745
PROGLYtex	REV	CPLX0-7530		74.67911373302745
PROGLYtex	FWD	CPLX0-7533		76.74472378998097
PROGLYtex	REV	CPLX0-7533		76.74472378998097
PROGLYtex	FWD	CPLX0-7534		75.26768199270408
PROGLYtex	REV	CPLX0-7534		75.26768199270408
PROGLYtex	FWD	G6700-MONOMER		34.19401863135169
PROGLYtex	REV	G6700-MONOMER		34.19401863135169
PROabcpp	FWD	ABC-26-CPLX		111.64922923957607
PROt2rpp	FWD	CPLX0-7642		71.27676995912228
PROt2rpp	REV	CPLX0-7642		71.27676995912228
PROt4pp	FWD	PUTP-MONOMER		42.09318996380427
PROtex	FWD	CPLX0-7530		74.67911373302745
PROtex	REV	CPLX0-7530		74.67911373302745
PROtex	FWD	CPLX0-7533		76.74472378998097
PROtex	REV	CPLX0-7533		76.74472378998097
PROtex	FWD	CPLX0-7534		75.26768199270408
PROtex	REV	CPLX0-7534		75.26768199270408
PROtex	FWD	G6700-MONOMER		34.19401863135169
PROtex	REV	G6700-MONOMER		34.19401863135169
PRPPS	FWD	PRPPSYN-MONOMER	mg2(1) AND pi(1)	29.74305610075769
PRPPS	REV	PRPPSYN-MONOMER	mg2(1) AND pi(1)	29.74305610075769
PRPPS	FWD	PRPPSYN-MONOMER	mn2(1) AND pi(1)	29.74305610075769
PRPPS	REV	PRPPSYN-MONOMER	mn2(1) AND pi(1)	29.74305610075769
PSCLYSt2pp	FWD	YHFM-MONOMER		38.09785652750615
PSCLYStex	FWD	CPLX0-7530		74.67911373302745
PSCLYStex	REV	CPLX0-7530		74.67911373302745
PSCLYStex	FWD	CPLX0-7533		76.74472378998097
PSCLYStex	REV	CPLX0-7533		76.74472378998097
PSCLYStex	FWD	CPLX0-7534		75.26768199270408
PSCLYStex	REV	CPLX0-7534		75.26768199270408
PSCLYStex	FWD	G6700-MONOMER		34.19401863135169
PSCLYStex	REV	G6700-MONOMER		34.19401863135169
PSCVT	FWD	AROA-MONOMER		1.3642425445730355
PSCVT	REV	AROA-MONOMER		37.19444259473376
PSD120	FWD	PSD-MONOMER		30.856400106592705
PSD140	FWD	PSD-MONOMER		30.856400106592705
PSD141	FWD	PSD-MONOMER		30.856400106592705
PSD160	FWD	PSD-MONOMER		3.8274147403653282
PSD161	FWD	PSD-MONOMER		3.827414740365583
PSD180	FWD	PSD-MONOMER		30.856400106592705
PSD181	FWD	PSD-MONOMER		30.856400106592705
PSERT	FWD	PSERTRANSAM-CPLX	pydx5p(1)	2529.152759908266
PSERtex	FWD	CPLX0-7530		74.67911373302745
PSERtex	REV	CPLX0-7530		74.67911373302745
PSERtex	FWD	CPLX0-7533		76.74472378998097
PSERtex	REV	CPLX0-7533		76.74472378998097
PSERtex	FWD	CPLX0-7534		75.26768199270408
PSERtex	REV	CPLX0-7534		75.26768199270408
PSERtex	FWD	G6700-MONOMER		34.19401863135169
PSERtex	REV	G6700-MONOMER		34.19401863135169
PSP_L	FWD	PSERPHOSPHA-MONOMER	mg2(1)	665.2305498555695
PSP_Lpp	FWD	APHA-CPLX	mg2(1)	68.67126559010578
PSSA120	FWD	PHOSPHASERSYN-CPLX		41.19606081904718
PSSA140	FWD	PHOSPHASERSYN-CPLX		41.19606081904718
PSSA141	FWD	PHOSPHASERSYN-CPLX		41.19606081904718
PSSA160	FWD	PHOSPHASERSYN-CPLX		135.5564377646752
PSSA161	FWD	PHOSPHASERSYN-CPLX		135.94355004693935
PSSA180	FWD	PHOSPHASERSYN-CPLX		41.19606081904718
PSSA181	FWD	PHOSPHASERSYN-CPLX		41.19606081904718
PTA2	FWD	PHOSACETYLTRANS-CPLX		209.8957056709343
PTAr	FWD	CPLX0-7912		52.04182473261386
PTAr	REV	CPLX0-7912		52.04182473261386
PTAr	FWD	PHOSACETYLTRANS-CPLX		3277.287031
PTAr	REV	PHOSACETYLTRANS-CPLX		3277.287031
PTHRpp	FWD	APHA-CPLX	mg2(1)	68.67126559010578
PTPATi	FWD	COADTRI-CPLX	mg2(1)	69.92993734748995
PTRCORNt7pp	FWD	POTE-MONOMER		37.444399430339274
PTRCORNt7pp	REV	POTE-MONOMER		37.444399430339274
PTRCTA	FWD	G7596-MONOMER	pydx5p(1)	39.33631212793818
PTRCabcpp	FWD	ABC-24-CPLX		105.50840427770225
PTRCabcpp	FWD	ABC-25-CPLX		107.91656986111127
PTRCabcpp	FWD	ABC-51-CPLX		103.0981698835227
PTRCt2pp	FWD	B1296-MONOMER		40.050194172441394
PTRCt2pp	FWD	POTE-MONOMER		37.444399430339274
PTRCtex	FWD	CPLX0-7530		74.67911373302745
PTRCtex	REV	CPLX0-7530		74.67911373302745
PTRCtex	FWD	CPLX0-7533		76.74472378998097
PTRCtex	REV	CPLX0-7533		76.74472378998097
PTRCtex	FWD	CPLX0-7534		75.26768199270408
PTRCtex	REV	CPLX0-7534		75.26768199270408
PTRCtex	FWD	G6700-MONOMER		34.19401863135169
PTRCtex	REV	G6700-MONOMER		34.19401863135169
PUNP1	FWD	DEOD-CPLX		92.64705297368366
PUNP1	REV	DEOD-CPLX		35.31611440829646
PUNP2	FWD	DEOD-CPLX		92.64705297368366
PUNP2	REV	DEOD-CPLX		92.64705297368366
PUNP3	FWD	DEOD-CPLX		92.64705297368366
PUNP3	REV	DEOD-CPLX		92.64705297368366
PUNP3	FWD	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP3	REV	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP4	FWD	DEOD-CPLX		92.64705297368366
PUNP4	REV	DEOD-CPLX		92.64705297368366
PUNP4	FWD	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP4	REV	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP5	FWD	DEOD-CPLX		92.64705297368366
PUNP5	REV	DEOD-CPLX		92.64705297368366
PUNP5	FWD	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP5	REV	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP6	FWD	DEOD-CPLX		92.64705297368366
PUNP6	REV	DEOD-CPLX		92.64705297368366
PUNP6	FWD	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP6	REV	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP7	FWD	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PUNP7	REV	XANTHOSINEPHOSPHORY-CPLX		102.88311648073392
PYAM5PO	FWD	PDXH-CPLX	fmn(1)	40.17964418823109
PYDAMK	FWD	PDXK-CPLX		77.82404496649674
PYDAMtex	FWD	CPLX0-7530		74.67911373302745
PYDAMtex	REV	CPLX0-7530		74.67911373302745
PYDAMtex	FWD	CPLX0-7533		76.74472378998097
PYDAMtex	REV	CPLX0-7533		76.74472378998097
PYDAMtex	FWD	CPLX0-7534		75.26768199270408
PYDAMtex	REV	CPLX0-7534		75.26768199270408
PYDAMtex	FWD	G6700-MONOMER		34.19401863135169
PYDAMtex	REV	G6700-MONOMER		34.19401863135169
PYDXK	FWD	PDXK-CPLX		77.82404496649674
PYDXK	FWD	PDXY-MONOMER		27.83295110582946
PYDXNK	FWD	PDXK-CPLX	mg2(1)	77.82404496649674
PYDXNK	FWD	PDXK-CPLX	zn2(1)	77.82404496649674
PYDXNtex	FWD	CPLX0-7530		74.67911373302745
PYDXNtex	REV	CPLX0-7530		74.67911373302745
PYDXNtex	FWD	CPLX0-7533		76.74472378998097
PYDXNtex	REV	CPLX0-7533		76.74472378998097
PYDXNtex	FWD	CPLX0-7534		75.26768199270408
PYDXNtex	REV	CPLX0-7534		75.26768199270408
PYDXNtex	FWD	G6700-MONOMER		34.19401863135169
PYDXNtex	REV	G6700-MONOMER		34.19401863135169
PYDXPP	FWD	EG11239-MONOMER	mg2(1)	27.077850057249996
PYDXPP	FWD	EG11470-MONOMER	mg2(1)	26.744931275346136
PYDXPP	FWD	G6246-MONOMER	mg2(1)	27.192645786709875
PYDXtex	FWD	CPLX0-7530		74.67911373302745
PYDXtex	REV	CPLX0-7530		74.67911373302745
PYDXtex	FWD	CPLX0-7533		76.74472378998097
PYDXtex	REV	CPLX0-7533		76.74472378998097
PYDXtex	FWD	CPLX0-7534		75.26768199270408
PYDXtex	REV	CPLX0-7534		75.26768199270408
PYDXtex	FWD	G6700-MONOMER		34.19401863135169
PYDXtex	REV	G6700-MONOMER		34.19401863135169
PYK	FWD	PKII-CPLX	mg2(1) AND k(1)	114.10195322713524
PYK	FWD	PKII-CPLX	mn2(1) AND k(1)	114.10195322713524
PYK	FWD	PKI-COMPLEX	mg2(1) AND k(1)	801.9
PYK	FWD	PKI-COMPLEX	mn2(1) AND k(1)	801.9
PYNP2r	FWD	URPHOS-CPLX		95.87467971491921
PYNP2r	REV	URPHOS-CPLX		95.87467971491921
PYROX	FWD	G6523-MONOMER_G6518-MONOMER	fmn(1)	45.30067933660417
#PYRUVATEDEH-CPLX_mod_mg2(1)_mod_thmpp(1)_mod_fad(1)	FWD	LipA_mediated_lipo_modification_EG11796-MONOMER	mg2(1) AND thmpp(1) AND fad(1)_FWD_LipA_mediated_lipo_modification_EG11796-MONOMER	1633.209987475827
#PYRUVATEDEH-CPLX_mod_mg2(1)_mod_thmpp(1)_mod_fad(1)	FWD	LipB_mediated_lipo_modification_EG11591-MONOMER	mg2(1) AND thmpp(1) AND fad(1)_FWD_LipB_mediated_lipo_modification_EG11591-MONOMER	1153.4953806335293
PYRtex	FWD	CPLX0-7530		74.67911373302745
PYRtex	REV	CPLX0-7530		74.67911373302745
PYRtex	FWD	CPLX0-7533		76.74472378998097
PYRtex	REV	CPLX0-7533		76.74472378998097
PYRtex	FWD	CPLX0-7534		75.26768199270408
PYRtex	REV	CPLX0-7534		75.26768199270408
PYRtex	FWD	G6700-MONOMER		34.19401863135169
PYRtex	REV	G6700-MONOMER		34.19401863135169
QMO2	FWD	CPLX0-3141		22.106504784724564
QMO3	FWD	CPLX0-3141		22.106504784724564
QUIN2tex	FWD	CPLX0-7530		74.67911373302745
QUIN2tex	REV	CPLX0-7530		74.67911373302745
QUIN2tex	FWD	CPLX0-7533		76.74472378998097
QUIN2tex	REV	CPLX0-7533		76.74472378998097
QUIN2tex	FWD	CPLX0-7534		75.26768199270408
QUIN2tex	REV	CPLX0-7534		75.26768199270408
QUIN2tex	FWD	G6700-MONOMER		34.19401863135169
QUIN2tex	REV	G6700-MONOMER		34.19401863135169
QUINDH	FWD	CPLX0-7462		46.70105700421923
QUINDH	REV	CPLX0-7462		46.70105700421923
QULNS	FWD	CPLX0-7719	4fe4s(1)	0.003290537673995274
R15BPK	FWD	EG10723-MONOMER		20.42313092562805
R5PP	FWD	G6425-MONOMER	mg2(1)	27.225515961849702
R5PPpp	FWD	APHA-CPLX	mg2(1)	68.67126559010578
R5Ptex	FWD	CPLX0-7530		74.67911373302745
R5Ptex	REV	CPLX0-7530		74.67911373302745
R5Ptex	FWD	CPLX0-7533		76.74472378998097
R5Ptex	REV	CPLX0-7533		76.74472378998097
R5Ptex	FWD	CPLX0-7534		75.26768199270408
R5Ptex	REV	CPLX0-7534		75.26768199270408
R5Ptex	FWD	G6700-MONOMER		34.19401863135169
R5Ptex	REV	G6700-MONOMER		34.19401863135169
RBFK	FWD	RIBF-MONOMER		0.1361915307582795
RBFSa	FWD	CPLX0-3952		51.047381767533956
RBFSb	FWD	LUMAZINESYN-CPLX		365.0560391367615
RBK	FWD	CPLX0-7647	k(1) AND mg2(1)	47.88561410867907
RBK_L1	FWD	RIBULOKIN-CPLX		77.26632805049543
RBP4E	FWD	EG12287-MONOMER		23.8920878820169
RBP4E	REV	EG12287-MONOMER		23.8920878820169
RBP4E	FWD	G7860-MONOMER		23.696660714609845
RBP4E	REV	G7860-MONOMER		23.696660714609845
RBP4E	FWD	RIBULPEPIM-CPLX	zn2(1)	67.49772708571683
RBP4E	REV	RIBULPEPIM-CPLX	zn2(1)	67.49772708571683
REPHACCOAI	FWD	G6715-MONOMER		25.867493321481795
REPHACCOAI	REV	G6715-MONOMER		25.867493321481795
RFAMPtpp	FWD	CPLX0-3932		115.58647559127218
RFAMPtpp	FWD	TRANS-CPLX-201		115.80312528151872
RHAT1	FWD	EG11350-MONOMER		31.37576093996053
RHCCE	FWD	EG12712-MONOMER		0.004968087746298231
RIBabcpp	FWD	ABC-28-CPLX_EG10817-MONOMER		83.15104788613824
RIBabcpp	FWD	ABC-42-CPLX		118.08164421289597
RIBabcpp	FWD	ABC-46-CPLX		110.00288386846168
RIBtex	FWD	CPLX0-7530		74.67911373302745
RIBtex	REV	CPLX0-7530		74.67911373302745
RIBtex	FWD	CPLX0-7533		76.74472378998097
RIBtex	REV	CPLX0-7533		76.74472378998097
RIBtex	FWD	CPLX0-7534		75.26768199270408
RIBtex	REV	CPLX0-7534		75.26768199270408
RIBtex	FWD	G6700-MONOMER		34.19401863135169
RIBtex	REV	G6700-MONOMER		34.19401863135169
RMI	FWD	CPLX0-7652	mn2(1)	107.07779937280782
RMI	REV	CPLX0-7652	mn2(1)	107.07779937280782
RMK	FWD	RHAMNULOKIN-MONOMER	mg2(1)	41.920290498349864
RMNtex	FWD	CPLX0-7530		74.67911373302745
RMNtex	REV	CPLX0-7530		74.67911373302745
RMNtex	FWD	CPLX0-7533		76.74472378998097
RMNtex	REV	CPLX0-7533		76.74472378998097
RMNtex	FWD	CPLX0-7534		75.26768199270408
RMNtex	REV	CPLX0-7534		75.26768199270408
RMNtex	FWD	G6700-MONOMER		34.19401863135169
RMNtex	REV	G6700-MONOMER		34.19401863135169
RMNtpp	FWD	RHAT-MONOMER		31.756607079531307
RMPA	FWD	RHAMNULPALDOL-CPLX	k(1) AND zn2(1)	76.49103935791327
RMPA	REV	RHAMNULPALDOL-CPLX	k(1) AND zn2(1)	76.49103935791327
RNDR11	FWD	RIBONUCLEOSIDE-DIP-REDUCTI-CPLX	mg2(1) AND fe2(1)	135.57926676373876
RNDR12	FWD	RIBONUCLEOSIDE-DIP-REDUCTI-CPLX	mg2(1) AND fe2(1)	135.57926676373876
RNDR1b1	FWD	RIBONUCLEOSIDE-DIP-REDUCTII-CPLX		125.73310326599398
RNDR1b2	FWD	RIBONUCLEOSIDE-DIP-REDUCTII-CPLX		125.73310326599398
RNDR1b3	FWD	RIBONUCLEOSIDE-DIP-REDUCTII-CPLX		125.73310326599398
RNDR1b4	FWD	RIBONUCLEOSIDE-DIP-REDUCTII-CPLX		125.73310326599398
RNDR21	FWD	RIBONUCLEOSIDE-DIP-REDUCTI-CPLX	mg2(1) AND fe2(1)	135.57926676373876
RNDR22	FWD	RIBONUCLEOSIDE-DIP-REDUCTI-CPLX	mg2(1) AND fe2(1)	135.57926676373876
RNDR2b1	FWD	RIBONUCLEOSIDE-DIP-REDUCTII-CPLX		125.73310326599398
RNDR2b2	FWD	RIBONUCLEOSIDE-DIP-REDUCTII-CPLX		125.73310326599398
