TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU1W2W-135_from_EWS79_RS07230-MONOMER	EWS79_RS01095,EWS79_RS01090,EWS79_RS01085,EWS79_RS01080	EWS79_RS01095,EWS79_RS01090,EWS79_RS01085,EWS79_RS01080	1	8955		+	True	EWS79_RS07230-MONOMER
TU1W2W-1161_from_EWS79_RS07230-MONOMER	EWS79_RS04405	EWS79_RS04405	1	486		+	True	EWS79_RS07230-MONOMER
TU1W2W-1065_from_EWS79_RS07230-MONOMER	EWS79_RS09045	EWS79_RS09045	1	1257		-	True	EWS79_RS07230-MONOMER
TU1W2W-840_from_EWS79_RS07230-MONOMER	EWS79_RS07115	EWS79_RS07115	1	1935		-	True	EWS79_RS07230-MONOMER
TU1W2W-1246_from_EWS79_RS07230-MONOMER	EWS79_RS00720	EWS79_RS00720	1	1815		+	True	EWS79_RS07230-MONOMER
TU1W2W-1207_from_EWS79_RS07230-MONOMER	EWS79_RS02390	EWS79_RS02390	1	1443		+	True	EWS79_RS07230-MONOMER
TU1W2W-136_from_EWS79_RS07230-MONOMER	EWS79_RS01100	EWS79_RS01100	1	1725		+	True	EWS79_RS07230-MONOMER
TU1W2W-57_from_EWS79_RS07230-MONOMER	EWS79_RS00485	EWS79_RS00485	1	1638		+	True	EWS79_RS07230-MONOMER
TU1W2W-968_from_EWS79_RS07230-MONOMER	EWS79_RS08080	EWS79_RS08080	1	594		-	True	EWS79_RS07230-MONOMER
TU1W2W-1000_from_EWS79_RS07230-MONOMER	EWS79_RS08430,EWS79_RS08425,EWS79_RS08420	EWS79_RS08430,EWS79_RS08425,EWS79_RS08420	1	828		-	True	EWS79_RS07230-MONOMER
TU1W2W-197_from_EWS79_RS07230-MONOMER	EWS79_RS01530	EWS79_RS01530	1	2223		+	True	EWS79_RS07230-MONOMER
TU1W2W-1173_from_EWS79_RS07230-MONOMER	EWS79_RS04125	EWS79_RS04125	1	807		-	True	EWS79_RS07230-MONOMER
TU1W2W-548_from_EWS79_RS07230-MONOMER	EWS79_RS04720	EWS79_RS04720	1	627		-	True	EWS79_RS07230-MONOMER
TU1W2W-132_from_EWS79_RS07230-MONOMER	EWS79_RS01060,EWS79_RS01055	EWS79_RS01060,EWS79_RS01055	1	1293		+	True	EWS79_RS07230-MONOMER
TU1W2W-1122_from_EWS79_RS07230-MONOMER	EWS79_RS06415	EWS79_RS06415	1	1098		+	True	EWS79_RS07230-MONOMER
TU1W2W-667_from_EWS79_RS07230-MONOMER	EWS79_RS05765,EWS79_RS05760	EWS79_RS05765,EWS79_RS05760	1	576		-	True	EWS79_RS07230-MONOMER
TU1W2W-1131_from_EWS79_RS07230-MONOMER	EWS79_RS06090	EWS79_RS06090	1	846		-	True	EWS79_RS07230-MONOMER
TU1W2W-508_from_EWS79_RS07230-MONOMER	EWS79_RS04370	EWS79_RS04370	1	1110		-	True	EWS79_RS07230-MONOMER
TU1W2W-1067_from_EWS79_RS07230-MONOMER	EWS79_RS09055	EWS79_RS09055	1	1038		-	True	EWS79_RS07230-MONOMER
TU1W2W-716_from_EWS79_RS07230-MONOMER	EWS79_RS06135	EWS79_RS06135	1	1341		+	True	EWS79_RS07230-MONOMER
TU1W2W-462_from_EWS79_RS07230-MONOMER	EWS79_RS03975	EWS79_RS03975	1	819		+	True	EWS79_RS07230-MONOMER
TU1W2W-384_from_EWS79_RS07230-MONOMER	EWS79_RS03265	EWS79_RS03265	1	441		-	True	EWS79_RS07230-MONOMER
TU1W2W-138_from_EWS79_RS07230-MONOMER	EWS79_RS01120,EWS79_RS01115	EWS79_RS01120,EWS79_RS01115	1	666		+	True	EWS79_RS07230-MONOMER
TU1W2W-569_from_EWS79_RS07230-MONOMER	EWS79_RS04955	EWS79_RS04955	1	1326		+	True	EWS79_RS07230-MONOMER
TU1W2W-1157_from_EWS79_RS07230-MONOMER	EWS79_RS04615	EWS79_RS04615	1	615		-	True	EWS79_RS07230-MONOMER
TU1W2W-1027_from_EWS79_RS07230-MONOMER	EWS79_RS08670,EWS79_RS08665,EWS79_RS08660,EWS79_RS08655	EWS79_RS08670,EWS79_RS08665,EWS79_RS08660,EWS79_RS08655	1	1428		-	True	EWS79_RS07230-MONOMER
TU1W2W-277_from_EWS79_RS07230-MONOMER	EWS79_RS02330,EWS79_RS02325,EWS79_RS02320,EWS79_RS02315,EWS79_RS02310,EWS79_RS02305	EWS79_RS02330,EWS79_RS02325,EWS79_RS02320,EWS79_RS02315,EWS79_RS02310,EWS79_RS02305	1	702		+	True	EWS79_RS07230-MONOMER
TU1W2W-256_from_EWS79_RS07230-MONOMER	EWS79_RS02085	EWS79_RS02085	1	1005		-	True	EWS79_RS07230-MONOMER
TU1W2W-1176_from_EWS79_RS07230-MONOMER	EWS79_RS03950	EWS79_RS03950	1	2721		+	True	EWS79_RS07230-MONOMER
TU1W2W-824_from_EWS79_RS07230-MONOMER	EWS79_RS07005	EWS79_RS07005	1	915		+	True	EWS79_RS07230-MONOMER
TU1W2W-1066_from_EWS79_RS07230-MONOMER	EWS79_RS09050	EWS79_RS09050	1	456		-	True	EWS79_RS07230-MONOMER
TU1W2W-286_from_EWS79_RS07230-MONOMER	EWS79_RS02400,EWS79_RS02395	EWS79_RS02400,EWS79_RS02395	1	1491		-	True	EWS79_RS07230-MONOMER
TU1W2W-257_from_EWS79_RS07230-MONOMER	EWS79_RS02090	EWS79_RS02090	1	93		-	True	EWS79_RS07230-MONOMER
TU1W2W-684_from_EWS79_RS07230-MONOMER	EWS79_RS05925,EWS79_RS05920,EWS79_RS05915,EWS79_RS05910,EWS79_RS05905	EWS79_RS05925,EWS79_RS05920,EWS79_RS05915,EWS79_RS05910,EWS79_RS05905	1	972		+	True	EWS79_RS07230-MONOMER
TU1W2W-693_from_EWS79_RS07230-MONOMER	EWS79_RS05985	EWS79_RS05985	1	2604		-	True	EWS79_RS07230-MONOMER
TU1W2W-294_from_EWS79_RS07230-MONOMER	EWS79_RS02465	EWS79_RS02465	1	1149		+	True	EWS79_RS07230-MONOMER
TU1W2W-948_from_EWS79_RS07230-MONOMER	EWS79_RS07945	EWS79_RS07945	1	831		-	True	EWS79_RS07230-MONOMER
TU1W2W-956_from_EWS79_RS07230-MONOMER	EWS79_RS07985	EWS79_RS07985	1	1131		-	True	EWS79_RS07230-MONOMER
TU1W2W-199_from_EWS79_RS07230-MONOMER	EWS79_RS01540	EWS79_RS01540	1	2196		+	True	EWS79_RS07230-MONOMER
TU1W2W-534_from_EWS79_RS07230-MONOMER	EWS79_RS04605	EWS79_RS04605	1	1176		+	True	EWS79_RS07230-MONOMER
TU1W2W-269_from_EWS79_RS07230-MONOMER	EWS79_RS02210,EWS79_RS02205	EWS79_RS02210,EWS79_RS02205	1	1401		+	True	EWS79_RS07230-MONOMER
TU1W2W-364_from_EWS79_RS07230-MONOMER	EWS79_RS03090	EWS79_RS03090	1	468		-	True	EWS79_RS07230-MONOMER
TU1W2W-1048_from_EWS79_RS07230-MONOMER	EWS79_RS08910	EWS79_RS08910	1	1299		+	True	EWS79_RS07230-MONOMER
TU1W2W-1025_from_EWS79_RS07230-MONOMER	EWS79_RS08645	EWS79_RS08645	1	1101		+	True	EWS79_RS07230-MONOMER
TU1W2W-865_from_EWS79_RS07230-MONOMER	EWS79_RS07330	EWS79_RS07330	1	663		+	True	EWS79_RS07230-MONOMER
TU1W2W-1155_from_EWS79_RS07230-MONOMER	EWS79_RS04660	EWS79_RS04660	1	465		+	True	EWS79_RS07230-MONOMER
TU1W2W-122_from_EWS79_RS07230-MONOMER	EWS79_RS00960,EWS79_RS00955	EWS79_RS00960,EWS79_RS00955	1	1122		-	True	EWS79_RS07230-MONOMER
TU1W2W-287_from_EWS79_RS07230-MONOMER	EWS79_RS02405	EWS79_RS02405	1	1014		-	True	EWS79_RS07230-MONOMER
TU1W2W-895_from_EWS79_RS07230-MONOMER	EWS79_RS07560	EWS79_RS07560	1	1341		+	True	EWS79_RS07230-MONOMER
TU1W2W-1145_from_EWS79_RS07230-MONOMER	EWS79_RS05235	EWS79_RS05235	1	1275		+	True	EWS79_RS07230-MONOMER
TU1W2W-145_from_EWS79_RS07230-MONOMER	EWS79_RS01155	EWS79_RS01155	1	1422		-	True	EWS79_RS07230-MONOMER
TU1W2W-137_from_EWS79_RS07230-MONOMER	EWS79_RS01110,EWS79_RS01105	EWS79_RS01110,EWS79_RS01105	1	1458		+	True	EWS79_RS07230-MONOMER
TU1W2W-1228_from_EWS79_RS07230-MONOMER	EWS79_RS01320	EWS79_RS01320	1	816		-	True	EWS79_RS07230-MONOMER
TU1W2W-813_from_EWS79_RS07230-MONOMER	EWS79_RS06915,EWS79_RS06910,EWS79_RS06905,EWS79_RS06900	EWS79_RS06915,EWS79_RS06910,EWS79_RS06905,EWS79_RS06900	1	1293		+	True	EWS79_RS07230-MONOMER
TU1W2W-1102_from_EWS79_RS07230-MONOMER	EWS79_RS07500	EWS79_RS07500	1	1122		+	True	EWS79_RS07230-MONOMER
TU1W2W-104_from_EWS79_RS07230-MONOMER	EWS79_RS00820,EWS79_RS00815	EWS79_RS00820,EWS79_RS00815	1	1359		-	True	EWS79_RS07230-MONOMER
TU1W2W-424_from_EWS79_RS07230-MONOMER	EWS79_RS03610	EWS79_RS03610	1	201		-	True	EWS79_RS07230-MONOMER
TU1W2W-39_from_EWS79_RS07230-MONOMER	EWS79_RS00355	EWS79_RS00355	1	2118		-	True	EWS79_RS07230-MONOMER
TU1W2W-190_from_EWS79_RS07230-MONOMER	EWS79_RS01475	EWS79_RS01475	1	627		+	True	EWS79_RS07230-MONOMER
TU1W2W-255_from_EWS79_RS07230-MONOMER	EWS79_RS02080,EWS79_RS02075	EWS79_RS02080,EWS79_RS02075	1	876		+	True	EWS79_RS07230-MONOMER
TU1W2W-309_from_EWS79_RS07230-MONOMER	EWS79_RS02605,EWS79_RS02600	EWS79_RS02605,EWS79_RS02600	1	1368		+	True	EWS79_RS07230-MONOMER
TU1W2W-626_from_EWS79_RS07230-MONOMER	EWS79_RS05430	EWS79_RS05430	1	426		+	True	EWS79_RS07230-MONOMER
TU1W2W-409_from_EWS79_RS07230-MONOMER	EWS79_RS03495	EWS79_RS03495	1	339		+	True	EWS79_RS07230-MONOMER
TU1W2W-148_from_EWS79_RS07230-MONOMER	EWS79_RS01170	EWS79_RS01170	1	1752		+	True	EWS79_RS07230-MONOMER
TU1W2W-992_from_EWS79_RS07230-MONOMER	EWS79_RS08360	EWS79_RS08360	1	711		-	True	EWS79_RS07230-MONOMER
TU1W2W-795_from_EWS79_RS07230-MONOMER	EWS79_RS06775	EWS79_RS06775	1	936		-	True	EWS79_RS07230-MONOMER
TU1W2W-794_from_EWS79_RS07230-MONOMER	EWS79_RS06770	EWS79_RS06770	1	780		-	True	EWS79_RS07230-MONOMER
TU1W2W-630_from_EWS79_RS07230-MONOMER	EWS79_RS05460,EWS79_RS05455	EWS79_RS05460,EWS79_RS05455	1	789		-	True	EWS79_RS07230-MONOMER
TU1W2W-893_from_EWS79_RS07230-MONOMER	EWS79_RS07545	EWS79_RS07545	1	1116		+	True	EWS79_RS07230-MONOMER
TU1W2W-555_from_EWS79_RS07230-MONOMER	EWS79_RS04810,EWS79_RS04805,EWS79_RS04800,EWS79_RS04795,EWS79_RS04790	EWS79_RS04810,EWS79_RS04805,EWS79_RS04800,EWS79_RS04795,EWS79_RS04790	1	1425		+	True	EWS79_RS07230-MONOMER
TU1W2W-463_from_EWS79_RS07230-MONOMER	EWS79_RS03985,EWS79_RS03980	EWS79_RS03985,EWS79_RS03980	1	1677		+	True	EWS79_RS07230-MONOMER
TU1W2W-31_from_EWS79_RS07230-MONOMER	EWS79_RS00285	EWS79_RS00285	1	648		+	True	EWS79_RS07230-MONOMER
TU1W2W-1200_from_EWS79_RS07230-MONOMER	EWS79_RS03070	EWS79_RS03070	1	75		+	True	EWS79_RS07230-MONOMER
TU1W2W-181_from_EWS79_RS07230-MONOMER	EWS79_RS01420	EWS79_RS01420	1	675		+	True	EWS79_RS07230-MONOMER
TU1W2W-713_from_EWS79_RS07230-MONOMER	EWS79_RS06120	EWS79_RS06120	1	1410		-	True	EWS79_RS07230-MONOMER
TU1W2W-678_from_EWS79_RS07230-MONOMER	EWS79_RS05855,EWS79_RS05850	EWS79_RS05855,EWS79_RS05850	1	1008		+	True	EWS79_RS07230-MONOMER
TU1W2W-100_from_EWS79_RS07230-MONOMER	EWS79_RS00795,EWS79_RS00790,EWS79_RS00785	EWS79_RS00795,EWS79_RS00790,EWS79_RS00785	1	1551		+	True	EWS79_RS07230-MONOMER
TU1W2W-1132_from_EWS79_RS07230-MONOMER	EWS79_RS05955	EWS79_RS05955	1	708		+	True	EWS79_RS07230-MONOMER
TU1W2W-47_from_EWS79_RS07230-MONOMER	EWS79_RS00395	EWS79_RS00395	1	552		-	True	EWS79_RS07230-MONOMER
TU1W2W-1195_from_EWS79_RS07230-MONOMER	EWS79_RS03245	EWS79_RS03245	1	471		-	True	EWS79_RS07230-MONOMER
TU1W2W-831_from_EWS79_RS07230-MONOMER	EWS79_RS07055	EWS79_RS07055	1	1491		-	True	EWS79_RS07230-MONOMER
TU1W2W-752_from_EWS79_RS07230-MONOMER	EWS79_RS06435,EWS79_RS06430	EWS79_RS06435,EWS79_RS06430	1	2049		-	True	EWS79_RS07230-MONOMER
TU1W2W-543_from_EWS79_RS07230-MONOMER	EWS79_RS04685,EWS79_RS04680,EWS79_RS04675	EWS79_RS04685,EWS79_RS04680,EWS79_RS04675	1	960		+	True	EWS79_RS07230-MONOMER
TU1W2W-706_from_EWS79_RS07230-MONOMER	EWS79_RS06065	EWS79_RS06065	1	3138		+	True	EWS79_RS07230-MONOMER
TU1W2W-450_from_EWS79_RS07230-MONOMER	EWS79_RS03885,EWS79_RS03880	EWS79_RS03885,EWS79_RS03880	1	1146		-	True	EWS79_RS07230-MONOMER
TU1W2W-873_from_EWS79_RS07230-MONOMER	EWS79_RS07400	EWS79_RS07400	1	558		+	True	EWS79_RS07230-MONOMER
TU1W2W-842_from_EWS79_RS07230-MONOMER	EWS79_RS07125	EWS79_RS07125	1	1953		+	True	EWS79_RS07230-MONOMER
TU1W2W-1092_from_EWS79_RS07230-MONOMER	EWS79_RS08005	EWS79_RS08005	1	951		+	True	EWS79_RS07230-MONOMER
TU1W2W-679_from_EWS79_RS07230-MONOMER	EWS79_RS05865,EWS79_RS05860	EWS79_RS05865,EWS79_RS05860	1	1335		-	True	EWS79_RS07230-MONOMER
TU1W2W-867_from_EWS79_RS07230-MONOMER	EWS79_RS07360	EWS79_RS07360	1	552		-	True	EWS79_RS07230-MONOMER
TU1W2W-685_from_EWS79_RS07230-MONOMER	EWS79_RS05930	EWS79_RS05930	1	777		+	True	EWS79_RS07230-MONOMER
TU1W2W-339_from_EWS79_RS07230-MONOMER	EWS79_RS02915	EWS79_RS02915	1	1296		-	True	EWS79_RS07230-MONOMER
TU1W2W-2_from_EWS79_RS07230-MONOMER	EWS79_RS00030,EWS79_RS00025,EWS79_RS00020,EWS79_RS00015	EWS79_RS00030,EWS79_RS00025,EWS79_RS00020,EWS79_RS00015	1	1431		-	True	EWS79_RS07230-MONOMER
TU1W2W-814_from_EWS79_RS07230-MONOMER	EWS79_RS06920	EWS79_RS06920	1	771		+	True	EWS79_RS07230-MONOMER
TU1W2W-466_from_EWS79_RS07230-MONOMER	EWS79_RS04000	EWS79_RS04000	1	1701		-	True	EWS79_RS07230-MONOMER
TU1W2W-109_from_EWS79_RS07230-MONOMER	EWS79_RS00850	EWS79_RS00850	1	654		-	True	EWS79_RS07230-MONOMER
TU1W2W-139_from_EWS79_RS07230-MONOMER	EWS79_RS01125	EWS79_RS01125	1	1404		-	True	EWS79_RS07230-MONOMER
TU1W2W-1006_from_EWS79_RS07230-MONOMER	EWS79_RS08495	EWS79_RS08495	1	1107		+	True	EWS79_RS07230-MONOMER
TU1W2W-906_from_EWS79_RS07230-MONOMER	EWS79_RS07665,EWS79_RS07660	EWS79_RS07665,EWS79_RS07660	1	1119		+	True	EWS79_RS07230-MONOMER
TU1W2W-107_from_EWS79_RS07230-MONOMER	EWS79_RS00840	EWS79_RS00840	1	2580		+	True	EWS79_RS07230-MONOMER
TU1W2W-784_from_EWS79_RS07230-MONOMER	EWS79_RS06675	EWS79_RS06675	1	1497		-	True	EWS79_RS07230-MONOMER
TU1W2W-303_from_EWS79_RS07230-MONOMER	EWS79_RS02535	EWS79_RS02535	1	648		+	True	EWS79_RS07230-MONOMER
TU1W2W-503_from_EWS79_RS07230-MONOMER	EWS79_RS04340,EWS79_RS04335,EWS79_RS04330	EWS79_RS04340,EWS79_RS04335,EWS79_RS04330	1	1428		+	True	EWS79_RS07230-MONOMER
TU1W2W-448_from_EWS79_RS07230-MONOMER	EWS79_RS03870,EWS79_RS03865,EWS79_RS03860,EWS79_RS03855,EWS79_RS03850,EWS79_RS03845	EWS79_RS03870,EWS79_RS03865,EWS79_RS03860,EWS79_RS03855,EWS79_RS03850,EWS79_RS03845	1	1977		+	True	EWS79_RS07230-MONOMER
TU1W2W-338_from_EWS79_RS07230-MONOMER	EWS79_RS02910	EWS79_RS02910	1	1128		+	True	EWS79_RS07230-MONOMER
TU1W2W-1165_from_EWS79_RS07230-MONOMER	EWS79_RS04205	EWS79_RS04205	1	888		-	True	EWS79_RS07230-MONOMER
TU1W2W-1115_from_EWS79_RS07230-MONOMER	EWS79_RS06540	EWS79_RS06540	1	825		+	True	EWS79_RS07230-MONOMER
TU1W2W-517_from_EWS79_RS07230-MONOMER	EWS79_RS04460	EWS79_RS04460	1	1494		+	True	EWS79_RS07230-MONOMER
TU1W2W-279_from_EWS79_RS07230-MONOMER	EWS79_RS02345,EWS79_RS02340	EWS79_RS02345,EWS79_RS02340	1	1389		+	True	EWS79_RS07230-MONOMER
TU1W2W-1243_from_EWS79_RS07230-MONOMER	EWS79_RS00765	EWS79_RS00765	1	1134		-	True	EWS79_RS07230-MONOMER
TU1W2W-888_from_EWS79_RS07230-MONOMER	EWS79_RS07510,EWS79_RS07505	EWS79_RS07510,EWS79_RS07505	1	1014		-	True	EWS79_RS07230-MONOMER
TU1W2W-688_from_EWS79_RS07230-MONOMER	EWS79_RS05945	EWS79_RS05945	1	603		+	True	EWS79_RS07230-MONOMER
TU1W2W-860_from_EWS79_RS07230-MONOMER	EWS79_RS07290	EWS79_RS07290	1	327		-	True	EWS79_RS07230-MONOMER
TU1W2W-1198_from_EWS79_RS07230-MONOMER	EWS79_RS03110	EWS79_RS03110	1	546		+	True	EWS79_RS07230-MONOMER
TU1W2W-564_from_EWS79_RS07230-MONOMER	EWS79_RS04895	EWS79_RS04895	1	321		-	True	EWS79_RS07230-MONOMER
TU1W2W-588_from_EWS79_RS07230-MONOMER	EWS79_RS05105	EWS79_RS05105	1	354		-	True	EWS79_RS07230-MONOMER
TU1W2W-87_from_EWS79_RS07230-MONOMER	EWS79_RS00675,EWS79_RS00670,EWS79_RS00665,EWS79_RS00660	EWS79_RS00675,EWS79_RS00670,EWS79_RS00665,EWS79_RS00660	1	1080		+	True	EWS79_RS07230-MONOMER
TU1W2W-92_from_EWS79_RS07230-MONOMER	EWS79_RS00700	EWS79_RS00700	1	744		-	True	EWS79_RS07230-MONOMER
TU1W2W-357_from_EWS79_RS07230-MONOMER	EWS79_RS03050	EWS79_RS03050	1	1341		-	True	EWS79_RS07230-MONOMER
TU1W2W-749_from_EWS79_RS07230-MONOMER	EWS79_RS06395	EWS79_RS06395	1	633		-	True	EWS79_RS07230-MONOMER
TU1W2W-177_from_EWS79_RS07230-MONOMER	EWS79_RS01390	EWS79_RS01390	1	2037		+	True	EWS79_RS07230-MONOMER
TU1W2W-616_from_EWS79_RS07230-MONOMER	EWS79_RS05360,EWS79_RS05355	EWS79_RS05360,EWS79_RS05355	1	1413		+	True	EWS79_RS07230-MONOMER
TU1W2W-754_from_EWS79_RS07230-MONOMER	EWS79_RS06450	EWS79_RS06450	1	393		-	True	EWS79_RS07230-MONOMER
TU1W2W-769_from_EWS79_RS07230-MONOMER	EWS79_RS06570	EWS79_RS06570	1	324		+	True	EWS79_RS07230-MONOMER
TU1W2W-574_from_EWS79_RS07230-MONOMER	EWS79_RS04985	EWS79_RS04985	1	672		+	True	EWS79_RS07230-MONOMER
TU1W2W-525_from_EWS79_RS07230-MONOMER	EWS79_RS04550,EWS79_RS04545,EWS79_RS04540,EWS79_RS04535	EWS79_RS04550,EWS79_RS04545,EWS79_RS04540,EWS79_RS04535	1	1101		-	True	EWS79_RS07230-MONOMER
TU1W2W-1229_from_EWS79_RS07230-MONOMER	EWS79_RS01315	EWS79_RS01315	1	1017		+	True	EWS79_RS07230-MONOMER
TU1W2W-1226_from_EWS79_RS07230-MONOMER	EWS79_RS01385	EWS79_RS01385	1	444		-	True	EWS79_RS07230-MONOMER
TU1W2W-170_from_EWS79_RS07230-MONOMER	EWS79_RS01340	EWS79_RS01340	1	387		-	True	EWS79_RS07230-MONOMER
TU1W2W-1015_from_EWS79_RS07230-MONOMER	EWS79_RS08585,EWS79_RS08580,EWS79_RS08575	EWS79_RS08585,EWS79_RS08580,EWS79_RS08575	1	1056		-	True	EWS79_RS07230-MONOMER
TU1W2W-748_from_EWS79_RS07230-MONOMER	EWS79_RS06390,EWS79_RS06385,EWS79_RS06380,EWS79_RS06375	EWS79_RS06390,EWS79_RS06385,EWS79_RS06380,EWS79_RS06375	1	2541		-	True	EWS79_RS07230-MONOMER
TU1W2W-504_from_EWS79_RS07230-MONOMER	EWS79_RS04345	EWS79_RS04345	1	990		+	True	EWS79_RS07230-MONOMER
TU1W2W-1089_from_EWS79_RS07230-MONOMER	EWS79_RS08030	EWS79_RS08030	1	915		+	True	EWS79_RS07230-MONOMER
TU1W2W-447_from_EWS79_RS07230-MONOMER	EWS79_RS03840	EWS79_RS03840	1	969		+	True	EWS79_RS07230-MONOMER
TU1W2W-296_from_EWS79_RS07230-MONOMER	EWS79_RS02490	EWS79_RS02490	1	2514		+	True	EWS79_RS07230-MONOMER
TU1W2W-811_from_EWS79_RS07230-MONOMER	EWS79_RS06890,EWS79_RS06885	EWS79_RS06890,EWS79_RS06885	1	2178		+	True	EWS79_RS07230-MONOMER
TU1W2W-15_from_EWS79_RS07230-MONOMER	EWS79_RS00150	EWS79_RS00150	1	2421		-	True	EWS79_RS07230-MONOMER
TU1W2W-1042_from_EWS79_RS07230-MONOMER	EWS79_RS08880,EWS79_RS08875	EWS79_RS08880,EWS79_RS08875	1	1452		+	True	EWS79_RS07230-MONOMER
TU1W2W-198_from_EWS79_RS07230-MONOMER	EWS79_RS01535	EWS79_RS01535	1	1188		+	True	EWS79_RS07230-MONOMER
TU1W2W-1259_from_EWS79_RS07230-MONOMER	EWS79_RS00050	EWS79_RS00050	1	711		+	True	EWS79_RS07230-MONOMER
TU1W2W-628_from_EWS79_RS07230-MONOMER	EWS79_RS05445,EWS79_RS05440	EWS79_RS05445,EWS79_RS05440	1	1653		+	True	EWS79_RS07230-MONOMER
TU1W2W-17_from_EWS79_RS07230-MONOMER	EWS79_RS00170,EWS79_RS00165	EWS79_RS00170,EWS79_RS00165	1	462		-	True	EWS79_RS07230-MONOMER
TU1W2W-1018_from_EWS79_RS07230-MONOMER	EWS79_RS08610,EWS79_RS08605	EWS79_RS08610,EWS79_RS08605	1	1047		+	True	EWS79_RS07230-MONOMER
TU1W2W-406_from_EWS79_RS07230-MONOMER	EWS79_RS03475	EWS79_RS03475	1	561		+	True	EWS79_RS07230-MONOMER
TU1W2W-526_from_EWS79_RS07230-MONOMER	EWS79_RS04555	EWS79_RS04555	1	1053		-	True	EWS79_RS07230-MONOMER
TU1W2W-7_from_EWS79_RS07230-MONOMER	EWS79_RS00085	EWS79_RS00085	1	1407		+	True	EWS79_RS07230-MONOMER
TU1W2W-928_from_EWS79_RS07230-MONOMER	EWS79_RS07795	EWS79_RS07795	1	273		-	True	EWS79_RS07230-MONOMER
TU1W2W-875_from_EWS79_RS07230-MONOMER	EWS79_RS07410	EWS79_RS07410	1	1071		+	True	EWS79_RS07230-MONOMER
TU1W2W-1021_from_EWS79_RS07230-MONOMER	EWS79_RS08625	EWS79_RS08625	1	495		-	True	EWS79_RS07230-MONOMER
TU1W2W-576_from_EWS79_RS07230-MONOMER	EWS79_RS05010,EWS79_RS05005	EWS79_RS05010,EWS79_RS05005	1	2307		-	True	EWS79_RS07230-MONOMER
TU1W2W-987_from_EWS79_RS07230-MONOMER	EWS79_RS08305	EWS79_RS08305	1	1446		-	True	EWS79_RS07230-MONOMER
TU1W2W-581_from_EWS79_RS07230-MONOMER	EWS79_RS05060	EWS79_RS05060	1	1347		-	True	EWS79_RS07230-MONOMER
TU1W2W-834_from_EWS79_RS07230-MONOMER	EWS79_RS07075	EWS79_RS07075	1	1131		-	True	EWS79_RS07230-MONOMER
TU1W2W-960_from_EWS79_RS07230-MONOMER	EWS79_RS08015	EWS79_RS08015	1	1845		-	True	EWS79_RS07230-MONOMER
TU1W2W-990_from_EWS79_RS07230-MONOMER	EWS79_RS08345,EWS79_RS08340	EWS79_RS08345,EWS79_RS08340	1	77		-	True	EWS79_RS07230-MONOMER
TU1W2W-647_from_EWS79_RS07230-MONOMER	EWS79_RS05560,EWS79_RS05555	EWS79_RS05560,EWS79_RS05555	1	1143		-	True	EWS79_RS07230-MONOMER
TU1W2W-1029_from_EWS79_RS07230-MONOMER	EWS79_RS08690	EWS79_RS08690	1	2169		+	True	EWS79_RS07230-MONOMER
TU1W2W-398_from_EWS79_RS07230-MONOMER	EWS79_RS03370,EWS79_RS03365,EWS79_RS03360,EWS79_RS03355	EWS79_RS03370,EWS79_RS03365,EWS79_RS03360,EWS79_RS03355	1	1125		-	True	EWS79_RS07230-MONOMER
TU1W2W-61_from_EWS79_RS07230-MONOMER	EWS79_RS00505	EWS79_RS00505	1	288		+	True	EWS79_RS07230-MONOMER
TU1W2W-156_from_EWS79_RS07230-MONOMER	EWS79_RS01245	EWS79_RS01245	1	858		-	True	EWS79_RS07230-MONOMER
TU1W2W-801_from_EWS79_RS07230-MONOMER	EWS79_RS06815,EWS79_RS06810,EWS79_RS06805	EWS79_RS06815,EWS79_RS06810,EWS79_RS06805	1	3300		-	True	EWS79_RS07230-MONOMER
TU1W2W-307_from_EWS79_RS07230-MONOMER	EWS79_RS02585,EWS79_RS02580,EWS79_RS02575,EWS79_RS02570,EWS79_RS02565	EWS79_RS02585,EWS79_RS02580,EWS79_RS02575,EWS79_RS02570,EWS79_RS02565	1	1332		-	True	EWS79_RS07230-MONOMER
TU1W2W-791_from_EWS79_RS07230-MONOMER	EWS79_RS06745	EWS79_RS06745	1	1788		-	True	EWS79_RS07230-MONOMER
TU1W2W-1244_from_EWS79_RS07230-MONOMER	EWS79_RS00760	EWS79_RS00760	1	915		+	True	EWS79_RS07230-MONOMER
TU1W2W-124_from_EWS79_RS07230-MONOMER	EWS79_RS00990	EWS79_RS00990	1	549		+	True	EWS79_RS07230-MONOMER
TU1W2W-1072_from_EWS79_RS07230-MONOMER	EWS79_RS08700	EWS79_RS08700	1	1476		+	True	EWS79_RS07230-MONOMER
TU1W2W-452_from_EWS79_RS07230-MONOMER	EWS79_RS03905	EWS79_RS03905	1	1674		-	True	EWS79_RS07230-MONOMER
TU1W2W-152_from_EWS79_RS07230-MONOMER	EWS79_RS01200,EWS79_RS01195,EWS79_RS01190	EWS79_RS01200,EWS79_RS01195,EWS79_RS01190	1	639		-	True	EWS79_RS07230-MONOMER
TU1W2W-378_from_EWS79_RS07230-MONOMER	EWS79_RS03215,EWS79_RS03210	EWS79_RS03215,EWS79_RS03210	1	702		+	True	EWS79_RS07230-MONOMER
