Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
G1G01-284	PP_0262	316069	316524	G1G01-284-MONOMER
G1G01-3960	PP_3709	4231381	4231740	G1G01-3960-MONOMER
G1G01-4999	PP_4681	5319782	5320117	G1G01-4999-MONOMER
G1G01-2789	PP_2607	2980631	2982364	G1G01-2789-MONOMER
G1G01-3940	PP_5621	4210792	4211076	G1G01-3940-MONOMER
G1G01-49	PP_0048	55019	55342	G1G01-49-MONOMER
G1G01-2738	PP_2555	2902895	2903575	G1G01-2738-MONOMER
G1G01-3918	PP_3680	4182223	4184226	G1G01-3918-MONOMER
G1G01-4862	PP_4554	5178002	5178487	G1G01-4862-MONOMER
G1G01-2686	PP_5532	2855122	2855385	G1G01-2686-MONOMER
G1G01-3849	PP_3611	4102664	4103245	G1G01-3849-MONOMER
G1G01-4813	PP_4510	5123334	5124131	G1G01-4813-MONOMER
G1G01-2645	PP_5526	2817203	2818045	G1G01-2645-MONOMER
G1G01-3760	PP_3524	3996367	3996699	G1G01-3760-MONOMER
G1G01-4736	PP_5685	5047682	5047930	G1G01-4736-MONOMER
G1G01-2592	PP_5521	2774159	2775511	G1G01-2592-MONOMER
G1G01-3706	PP_3471	3937999	3938796	G1G01-3706-MONOMER
G1G01-1658	PP_1564	1758642	1758806	G1G01-1658-MONOMER
G1G01-4693	PP_4415	5010491	5011591	G1G01-4693-MONOMER
G1G01-2533	PP_2370	2707078	2707572	G1G01-2533-MONOMER
G1G01-364	PP_0331	397735	398484	G1G01-364-MONOMER
G1G01-1631	PP_1539	1741996	1742862	G1G01-1631-MONOMER
G1G01-4594	PP_4317	4907827	4908024	G1G01-4594-MONOMER
G1G01-982	PP_0908	1049755	1050852	G1G01-982-MONOMER
G1G01-2475	PP_2314	2643943	2644251	G1G01-2475-MONOMER
G1G01-3572	PP_3339	3776461	3776868	G1G01-3572-MONOMER
G1G01-1595	PP_1504	1708856	1709233	G1G01-1595-MONOMER
G1G01-4508	PP_4238	4811757	4812080	G1G01-4508-MONOMER
G1G01-905	PP_0831	967989	968567	G1G01-905-MONOMER
G1G01-2442	PP_2285	2608290	2608850	G1G01-2442-MONOMER
G1G01-3502	PP_3273	3708870	3709178	G1G01-3502-MONOMER
G1G01-1543	PP_1451	1658639	1659193	G1G01-1543-MONOMER
G1G01-4435	PP_4168	4710132	4710479	G1G01-4435-MONOMER
G1G01-85	PP_0081	91078	91449	G1G01-85-MONOMER
G1G01-2398	PP_2252	2568498	2569547	G1G01-2398-MONOMER
G1G01-3458	PP_3235	3671950	3672342	G1G01-3458-MONOMER
G1G01-1480	PP_1390	1586284	1586466	G1G01-1480-MONOMER
G1G01-4369	PP_4102	4636770	4637156	G1G01-4369-MONOMER
G1G01-816	PP_0741	859703	860671	G1G01-816-MONOMER
G1G01-2315	PP_2174	2480168	2480560	G1G01-2315-MONOMER
G1G01-3397	PP_3177	3601284	3602453	G1G01-3397-MONOMER
G1G01-14	PP_5421	16589	17227	G1G01-14-MONOMER
G1G01-433	PP_0396	481089	482360	G1G01-433-MONOMER
G1G01-755	PP_0683	797553	797942	G1G01-755-MONOMER
G1G01-2248	PP_2108	2405004	2405435	G1G01-2248-MONOMER
G1G01-3325	PP_5583	3521488	3521847	G1G01-3325-MONOMER
G1G01-1296	PP_1211	1389446	1389784	G1G01-1296-MONOMER
G1G01-4247	PP_3982	4489218	4491863	G1G01-4247-MONOMER
G1G01-708	PP_5451	751981	752286	G1G01-708-MONOMER
G1G01-219	PP_5432	251821	252063	G1G01-219-MONOMER
G1G01-3307	PP_5572	3503024	3503305	G1G01-3307-MONOMER
G1G01-1226	PP_1148	1315931	1316125	G1G01-1226-MONOMER
G1G01-4190	PP_3924	4429730	4430047	G1G01-4190-MONOMER
G1G01-627	PP_0577	675003	675698	G1G01-627-MONOMER
G1G01-214	PP_0197	247733	248320	G1G01-214-MONOMER
G1G01-3287	PP_5561	3481215	3482123	G1G01-3287-MONOMER
G1G01-1180	PP_1106	1264403	1265419	G1G01-1180-MONOMER
G1G01-4168	PP_3904	4416845	4417099	G1G01-4168-MONOMER
G1G01-5758	PP_5738	6152420	6152908	G1G01-5758-MONOMER
G1G01-2076	PP_1954	2210610	2211776	G1G01-2076-MONOMER
G1G01-3233	PP_3043	3428090	3428296	G1G01-3233-MONOMER
G1G01-106	PP_5426	107799	108440	G1G01-106-MONOMER
G1G01-4139	PP_3877	4397543	4398856	G1G01-4139-MONOMER
G1G01-5710	PP_5354	6104136	6104543	G1G01-5710-MONOMER
G1G01-2035	PP_1921	2166937	2168100	G1G01-2035-MONOMER
G1G01-3208	PP_3024	3409970	3411166	G1G01-3208-MONOMER
G1G01-4110	PP_3850	4375036	4375299	G1G01-4110-MONOMER
G1G01-561	PP_0512	599636	600043	G1G01-561-MONOMER
G1G01-5594	PP_5727	5974781	5975056	G1G01-5594-MONOMER
G1G01-1982	PP_1878	2101540	2102307	G1G01-1982-MONOMER
G1G01-3168	PP_2985	3383520	3384065	G1G01-3168-MONOMER
G1G01-4056	PP_3798	4328223	4328756	G1G01-4056-MONOMER
G1G01-5557	PP_5722	5941455	5941889	G1G01-5557-MONOMER
G1G01-1923	PP_1818	2043638	2044381	G1G01-1923-MONOMER
G1G01-3121	PP_2941	3344343	3345128	G1G01-3121-MONOMER
G1G01-5503	PP_5158	5884025	5884528	G1G01-5503-MONOMER
G1G01-1857	PP_1756	1959218	1959742	G1G01-1857-MONOMER
G1G01-3075	PP_2895	3295041	3295685	G1G01-3075-MONOMER
G1G01-5409	PP_5065	5777424	5779574	G1G01-5409-MONOMER
G1G01-1790	PP_1692	1884618	1885037	G1G01-1790-MONOMER
G1G01-3036	PP_2857	3260241	3260819	G1G01-3036-MONOMER
G1G01-5301	PP_4957	5648217	5648513	G1G01-5301-MONOMER
G1G01-1731	PP_1633	1830486	1830905	G1G01-1731-MONOMER
G1G01-2991	PP_2811	3204697	3206343	G1G01-2991-MONOMER
G1G01-5228	PP_4886	5554350	5554895	G1G01-5228-MONOMER
G1G01-2923	PP_2742	3125320	3125679	G1G01-2923-MONOMER
G1G01-5130	PP_4793	5455727	5456041	G1G01-5130-MONOMER
G1G01-2886	PP_2705	3096997	3097332	G1G01-2886-MONOMER
G1G01-4026	PP_3773	4300278	4300643	G1G01-4026-MONOMER
G1G01-5072	PP_5709	5391626	5391895	G1G01-5072-MONOMER
G1G01-2814	PP_2633	3012550	3012768	G1G01-2814-MONOMER
G1G01-3957	PP_5624	4227858	4228256	G1G01-3957-MONOMER
G1G01-4975	PP_4662	5289257	5289571	G1G01-4975-MONOMER
G1G01-2785	PP_2603	2976065	2976880	G1G01-2785-MONOMER
G1G01-3935	PP_5620	4197149	4197682	G1G01-3935-MONOMER
G1G01-4894	PP_4586	5205224	5206432	G1G01-4894-MONOMER
G1G01-2720	PP_2538	2882592	2883314	G1G01-2720-MONOMER
G1G01-3915	PP_5610	4179595	4180143	G1G01-3915-MONOMER
G1G01-4846	PP_5698	5155179	5155493	G1G01-4846-MONOMER
G1G01-2676	PP_2500	2846950	2847243	G1G01-2676-MONOMER
G1G01-382	PP_5443	424015	424200	G1G01-382-MONOMER
G1G01-4805	PP_4502	5116415	5116747	G1G01-4805-MONOMER
G1G01-2631	PP_2461	2807567	2807779	G1G01-2631-MONOMER
G1G01-3756	PP_3520	3993647	3994366	G1G01-3756-MONOMER
G1G01-4732	PP_5682	5045726	5045935	G1G01-4732-MONOMER
G1G01-2568	PP_2405	2748991	2749527	G1G01-2568-MONOMER
G1G01-3698	PP_3464	3928464	3929777	G1G01-3698-MONOMER
G1G01-1651	PP_1557	1754592	1754933	G1G01-1651-MONOMER
G1G01-4690	PP_4411	5008517	5009065	G1G01-4690-MONOMER
G1G01-2515	PP_5520	2684640	2684882	G1G01-2515-MONOMER
G1G01-3633	PP_3402	3853799	3854194	G1G01-3633-MONOMER
G1G01-1628	PP_1537	1740682	1740909	G1G01-1628-MONOMER
G1G01-4589	PP_4312	4904171	4904833	G1G01-4589-MONOMER
G1G01-970	PP_0895	1036296	1036886	G1G01-970-MONOMER
G1G01-2467	PP_2306	2636745	2637023	G1G01-2467-MONOMER
G1G01-3565	PP_3333	3772806	3773186	G1G01-3565-MONOMER
G1G01-1590	PP_1499	1704636	1705964	G1G01-1590-MONOMER
G1G01-4498	PP_4228	4800496	4801113	G1G01-4498-MONOMER
G1G01-895	PP_0821	959732	960142	G1G01-895-MONOMER
G1G01-2435	PP_2280	2602076	2602237	G1G01-2435-MONOMER
G1G01-3496	PP_3269	3702755	3703012	G1G01-3496-MONOMER
G1G01-1534	PP_1442	1641780	1642172	G1G01-1534-MONOMER
G1G01-4430	PP_4163	4706504	4707298	G1G01-4430-MONOMER
G1G01-84	PP_0080	90447	91064	G1G01-84-MONOMER
G1G01-2377	PP_2237	2543654	2544772	G1G01-2377-MONOMER
G1G01-3436	PP_3214	3647717	3648523	G1G01-3436-MONOMER
G1G01-1462	PP_1372	1562259	1563734	G1G01-1462-MONOMER
G1G01-4359	PP_5655	4629582	4629728	G1G01-4359-MONOMER
G1G01-804	PP_0729	846009	847199	G1G01-804-MONOMER
G1G01-2305	PP_2164	2469866	2470165	G1G01-2305-MONOMER
G1G01-3380	PP_3160	3580905	3581846	G1G01-3380-MONOMER
G1G01-1363	PP_1276	1457642	1458100	G1G01-1363-MONOMER
G1G01-4313	PP_4048	4560145	4561548	G1G01-4313-MONOMER
G1G01-750	PP_0678	791195	793048	G1G01-750-MONOMER
G1G01-2243	PP_2103	2402037	2402366	G1G01-2243-MONOMER
G1G01-3322	PP_5579	3518374	3518853	G1G01-3322-MONOMER
G1G01-1278	PP_1196	1370972	1371727	G1G01-1278-MONOMER
G1G01-4240	PP_3975	4483001	4483462	G1G01-4240-MONOMER
G1G01-705	PP_0639	748966	749682	G1G01-705-MONOMER
G1G01-218	PP_0201	251268	251759	G1G01-218-MONOMER
G1G01-3303	PP_5567	3501267	3501458	G1G01-3303-MONOMER
G1G01-1220	PP_1142	1307911	1308288	G1G01-1220-MONOMER
G1G01-4183	PP_5647	4424670	4424942	G1G01-4183-MONOMER
G1G01-614	PP_0564	656569	657657	G1G01-614-MONOMER
G1G01-212	PP_0195	245293	245772	G1G01-212-MONOMER
G1G01-3277	PP_5560	3466949	3467257	G1G01-3277-MONOMER
G1G01-1164	PP_1091	1249798	1249974	G1G01-1164-MONOMER
G1G01-4165	PP_3901	4415798	4416058	G1G01-4165-MONOMER
G1G01-5751	PP_5391	6145737	6146318	G1G01-5751-MONOMER
G1G01-2061	PP_1939	2193329	2193472	G1G01-2061-MONOMER
G1G01-3226	PP_5555	3421124	3421642	G1G01-3226-MONOMER
G1G01-1045	PP_0971	1111389	1111865	G1G01-1045-MONOMER
G1G01-4136	PP_3874	4396311	4396685	G1G01-4136-MONOMER
G1G01-570	PP_0521	606173	606916	G1G01-570-MONOMER
G1G01-2032	PP_5482	2163140	2164153	G1G01-2032-MONOMER
G1G01-3197	PP_3014	3403583	3403942	G1G01-3197-MONOMER
G1G01-4102	PP_3842	4365212	4366309	G1G01-4102-MONOMER
G1G01-4099	PP_3840	4363999	4364223	G1G01-4099-MONOMER
G1G01-5591	PP_5238	5972214	5972702	G1G01-5591-MONOMER
G1G01-1960	PP_1855	2078803	2079201	G1G01-1960-MONOMER
G1G01-3165	PP_5545	3382500	3382667	G1G01-3165-MONOMER
G1G01-4048	PP_3792	4321856	4321990	G1G01-4048-MONOMER
G1G01-5548	PP_5721	5934122	5934340	G1G01-5548-MONOMER
G1G01-1917	PP_1812	2039601	2039801	G1G01-1917-MONOMER
G1G01-3116	PP_2938	3341455	3342141	G1G01-3116-MONOMER
G1G01-5497	PP_5152	5878076	5878996	G1G01-5497-MONOMER
G1G01-1849	PP_1748	1946555	1947739	G1G01-1849-MONOMER
G1G01-3072	PP_2892	3288969	3290720	G1G01-3072-MONOMER
G1G01-5395	PP_5051	5758494	5758931	G1G01-5395-MONOMER
G1G01-1788	PP_1690	1882711	1883193	G1G01-1788-MONOMER
G1G01-3033	PP_2854	3257200	3257952	G1G01-3033-MONOMER
G1G01-5294	PP_4950	5638909	5640228	G1G01-5294-MONOMER
G1G01-1725	PP_1627	1825414	1826505	G1G01-1725-MONOMER
G1G01-2987	PP_2807	3199765	3200652	G1G01-2987-MONOMER
G1G01-5212	PP_4872	5538631	5540985	G1G01-5212-MONOMER
G1G01-2913	PP_2732	3115263	3116789	G1G01-2913-MONOMER
G1G01-5122	PP_4785	5448024	5448569	G1G01-5122-MONOMER
G1G01-2871	PP_2690	3080098	3080799	G1G01-2871-MONOMER
G1G01-4022	PP_3769	4298215	4298568	G1G01-4022-MONOMER
G1G01-5069	PP_4739	5390769	5391011	G1G01-5069-MONOMER
G1G01-2806	PP_2624	3000492	3000995	G1G01-2806-MONOMER
G1G01-3952	PP_3703	4223094	4223888	G1G01-3952-MONOMER
G1G01-4943	PP_4631	5254877	5255437	G1G01-4943-MONOMER
G1G01-2779	PP_2597	2968523	2969134	G1G01-2779-MONOMER
G1G01-3931	PP_5617	4194564	4194782	G1G01-3931-MONOMER
G1G01-4882	PP_4574	5193680	5194858	G1G01-4882-MONOMER
G1G01-2712	PP_2530	2876103	2876360	G1G01-2712-MONOMER
G1G01-3910	PP_3672	4173206	4173778	G1G01-3910-MONOMER
G1G01-4838	PP_4534	5148635	5148877	G1G01-4838-MONOMER
G1G01-2673	PP_2497	2845786	2846115	G1G01-2673-MONOMER
G1G01-381	PP_0348	421161	423947	G1G01-381-MONOMER
G1G01-4790	PP_4488	5099660	5099914	G1G01-4790-MONOMER
G1G01-2619	PP_2449	2796948	2797517	G1G01-2619-MONOMER
G1G01-3746	PP_3510	3982482	3982841	G1G01-3746-MONOMER
G1G01-4729	PP_4448	5042931	5044694	G1G01-4729-MONOMER
G1G01-2562	PP_2399	2744462	2745157	G1G01-2562-MONOMER
G1G01-3678	PP_3445	3901827	3903035	G1G01-3678-MONOMER
G1G01-1647	PP_1553	1752301	1752597	G1G01-1647-MONOMER
G1G01-4684	PP_4406	4998316	4998843	G1G01-4684-MONOMER
G1G01-999	PP_0925	1066760	1067647	G1G01-999-MONOMER
G1G01-2507	PP_2345	2676372	2676680	G1G01-2507-MONOMER
G1G01-3628	PP_3397	3848236	3850503	G1G01-3628-MONOMER
G1G01-1619	PP_1528	1734911	1735321	G1G01-1619-MONOMER
G1G01-4573	PP_4296	4886244	4886684	G1G01-4573-MONOMER
G1G01-965	PP_0890	1033040	1033336	G1G01-965-MONOMER
G1G01-2456	PP_2296	2624409	2624765	G1G01-2456-MONOMER
G1G01-3551	PP_3321	3757179	3757691	G1G01-3551-MONOMER
G1G01-1578	PP_1487	1691053	1691733	G1G01-1578-MONOMER
G1G01-4495	PP_4226	4798903	4799388	G1G01-4495-MONOMER
G1G01-876	PP_0801	920451	920762	G1G01-876-MONOMER
G1G01-2431	PP_2277	2598662	2600047	G1G01-2431-MONOMER
G1G01-3487	PP_3261	3696358	3696759	G1G01-3487-MONOMER
G1G01-1515	PP_1423	1623406	1624347	G1G01-1515-MONOMER
G1G01-4406	PP_4139	4676122	4676340	G1G01-4406-MONOMER
G1G01-833	PP_5457	873367	873627	G1G01-833-MONOMER
G1G01-2363	PP_2223	2532229	2532759	G1G01-2363-MONOMER
G1G01-3422	PP_5590	3631107	3632474	G1G01-3422-MONOMER
G1G01-1453	PP_1364	1553398	1553871	G1G01-1453-MONOMER
G1G01-4345	PP_4080	4608175	4609512	G1G01-4345-MONOMER
G1G01-784	PP_0710	826209	826598	G1G01-784-MONOMER
G1G01-2294	PP_2153	2460324	2460803	G1G01-2294-MONOMER
G1G01-3372	PP_3153	3571965	3572408	G1G01-3372-MONOMER
G1G01-134	PP_0128	133223	134077	G1G01-134-MONOMER
G1G01-4310	PP_4045	4557889	4558155	G1G01-4310-MONOMER
G1G01-738	PP_0666	774829	775191	G1G01-738-MONOMER
G1G01-2214	PP_2076	2361153	2363876	G1G01-2214-MONOMER
G1G01-3318	PP_5576	3515484	3515960	G1G01-3318-MONOMER
G1G01-1272	PP_1190	1365478	1365939	G1G01-1272-MONOMER
G1G01-4227	PP_3962	4472083	4472793	G1G01-4227-MONOMER
G1G01-7	PP_0007	8156	8401	G1G01-7-MONOMER
G1G01-2169	PP_2033	2310250	2311560	G1G01-2169-MONOMER
G1G01-33	PP_0031	35040	35627	G1G01-33-MONOMER
G1G01-1212	PP_1134	1298570	1300177	G1G01-1212-MONOMER
G1G01-4180	PP_5646	4423493	4423771	G1G01-4180-MONOMER
G1G01-582	PP_0532	617675	618568	G1G01-582-MONOMER
G1G01-2096	PP_1971	2232462	2233040	G1G01-2096-MONOMER
G1G01-3259	PP_3067	3448803	3450080	G1G01-3259-MONOMER
G1G01-113	PP_0108	114043	114624	G1G01-113-MONOMER
G1G01-4160	PP_3898	4412927	4413163	G1G01-4160-MONOMER
G1G01-5748	PP_5735	6144558	6144755	G1G01-5748-MONOMER
G1G01-2054	PP_5489	2183272	2183769	G1G01-2054-MONOMER
G1G01-3223	PP_3035	3420437	3420610	G1G01-3223-MONOMER
G1G01-1029	PP_0955	1097473	1098045	G1G01-1029-MONOMER
G1G01-4129	PP_3866	4390870	4391166	G1G01-4129-MONOMER
G1G01-5675	PP_5319	6064593	6065009	G1G01-5675-MONOMER
G1G01-2007	PP_5481	2139490	2140122	G1G01-2007-MONOMER
G1G01-3194	PP_3011	3402628	3402987	G1G01-3194-MONOMER
G1G01-4092	PP_3834	4358510	4359955	G1G01-4092-MONOMER
G1G01-5588	PP_5724	5968863	5969216	G1G01-5588-MONOMER
G1G01-195	PP_0177	229259	229471	G1G01-195-MONOMER
G1G01-3160	PP_2980	3378734	3378970	G1G01-3160-MONOMER
G1G01-554	PP_0505	594249	594761	G1G01-554-MONOMER
G1G01-1912	PP_5477	2035625	2036014	G1G01-1912-MONOMER
G1G01-3109	PP_2931	3333101	3333805	G1G01-3109-MONOMER
G1G01-5479	PP_5134	5857452	5858822	G1G01-5479-MONOMER
G1G01-184	PP_5430	193882	194085	G1G01-184-MONOMER
G1G01-3059	PP_2879	3279486	3280079	G1G01-3059-MONOMER
G1G01-5379	PP_5034	5737647	5738219	G1G01-5379-MONOMER
G1G01-1764	PP_1666	1862315	1863382	G1G01-1764-MONOMER
G1G01-303	PP_5437	335599	335781	G1G01-303-MONOMER
G1G01-5282	PP_4939	5620490	5621263	G1G01-5282-MONOMER
G1G01-1680	PP_5476	1776964	1777266	G1G01-1680-MONOMER
G1G01-2966	PP_2786	3173830	3174666	G1G01-2966-MONOMER
G1G01-5198	PP_4858	5525213	5525710	G1G01-5198-MONOMER
G1G01-2909	PP_2728	3113225	3113716	G1G01-2909-MONOMER
G1G01-5109	PP_4773	5435317	5435799	G1G01-5109-MONOMER
G1G01-2866	PP_2685	3075330	3076052	G1G01-2866-MONOMER
G1G01-4002	PP_3749	4278371	4278709	G1G01-4002-MONOMER
G1G01-5060	PP_4732	5381300	5381848	G1G01-5060-MONOMER
G1G01-2803	PP_2621	2996807	2998573	G1G01-2803-MONOMER
G1G01-3948	PP_3699	4219435	4221141	G1G01-3948-MONOMER
G1G01-4934	PP_4623	5245358	5248660	G1G01-4934-MONOMER
G1G01-2762	PP_2580	2947733	2947888	G1G01-2762-MONOMER
G1G01-3928	PP_5614	4193043	4193498	G1G01-3928-MONOMER
G1G01-4877	PP_4569	5189012	5189305	G1G01-4877-MONOMER
G1G01-2704	PP_2520	2868345	2868461	G1G01-2704-MONOMER
G1G01-3867	PP_3629	4125352	4125831	G1G01-3867-MONOMER
G1G01-4833	PP_4530	5144593	5144871	G1G01-4833-MONOMER
G1G01-2670	PP_2494	2842593	2843594	G1G01-2670-MONOMER
G1G01-3800	PP_3563	4041913	4042764	G1G01-3800-MONOMER
G1G01-4765	PP_5693	5076540	5076809	G1G01-4765-MONOMER
G1G01-2612	PP_5524	2792671	2792910	G1G01-2612-MONOMER
G1G01-3729	PP_3494	3964123	3964383	G1G01-3729-MONOMER
G1G01-1672	PP_1578	1768400	1768879	G1G01-1672-MONOMER
G1G01-4704	PP_4423	5019116	5020111	G1G01-4704-MONOMER
G1G01-2552	PP_2389	2727324	2728112	G1G01-2552-MONOMER
G1G01-3673	PP_3440	3896792	3897910	G1G01-3673-MONOMER
G1G01-1640	PP_5474	1748039	1748233	G1G01-1640-MONOMER
G1G01-466	PP_0430	517059	518015	G1G01-466-MONOMER
G1G01-993	PP_0919	1061861	1062730	G1G01-993-MONOMER
G1G01-2504	PP_2342	2673832	2674026	G1G01-2504-MONOMER
G1G01-362	PP_0329	396022	396945	G1G01-362-MONOMER
G1G01-1609	PP_1518	1724482	1725168	G1G01-1609-MONOMER
G1G01-4547	PP_4271	4857183	4857362	G1G01-4547-MONOMER
G1G01-952	PP_5461	1017382	1017861	G1G01-952-MONOMER
G1G01-2452	PP_5515	2621967	2622209	G1G01-2452-MONOMER
G1G01-3547	PP_3317	3753936	3754061	G1G01-3547-MONOMER
G1G01-1568	PP_1476	1680931	1681473	G1G01-1568-MONOMER
G1G01-4465	PP_4196	4741900	4742334	G1G01-4465-MONOMER
G1G01-871	PP_0797	915540	916079	G1G01-871-MONOMER
G1G01-2426	PP_5511	2594947	2595141	G1G01-2426-MONOMER
G1G01-3476	PP_5594	3685377	3685574	G1G01-3476-MONOMER
G1G01-1501	PP_1410	1608578	1608811	G1G01-1501-MONOMER
G1G01-4383	PP_5659	4653160	4653492	G1G01-4383-MONOMER
G1G01-830	PP_0755	871606	871854	G1G01-830-MONOMER
G1G01-2344	PP_2203	2508686	2509114	G1G01-2344-MONOMER
G1G01-3416	PP_3195	3624225	3625487	G1G01-3416-MONOMER
G1G01-1444	PP_1356	1546146	1546499	G1G01-1444-MONOMER
G1G01-4342	PP_4077	4604585	4606351	G1G01-4342-MONOMER
G1G01-768	PP_0696	809434	810309	G1G01-768-MONOMER
G1G01-2281	PP_2140	2443485	2444078	G1G01-2281-MONOMER
G1G01-3353	PP_3134	3550152	3550847	G1G01-3353-MONOMER
G1G01-1332	PP_1245	1420521	1421411	G1G01-1332-MONOMER
G1G01-4293	PP_4027	4538518	4539291	G1G01-4293-MONOMER
G1G01-719	PP_0650	758360	758470	G1G01-719-MONOMER
G1G01-2200	PP_2062	2344724	2345347	G1G01-2200-MONOMER
G1G01-3314	PP_3106	3508373	3510229	G1G01-3314-MONOMER
G1G01-1262	PP_1180	1355470	1355733	G1G01-1262-MONOMER
G1G01-4203	PP_3938	4440881	4441066	G1G01-4203-MONOMER
G1G01-678	PP_0621	727020	727331	G1G01-678-MONOMER
G1G01-2163	PP_2027	2303210	2304841	G1G01-2163-MONOMER
G1G01-3295	PP_3098	3494202	3494684	G1G01-3295-MONOMER
G1G01-1198	PP_1120	1283409	1283903	G1G01-1198-MONOMER
G1G01-4177	PP_3913	4421921	4422598	G1G01-4177-MONOMER
G1G01-5769	PP_5403	6161593	6161904	G1G01-5769-MONOMER
G1G01-2085	PP_1960	2220303	2221625	G1G01-2085-MONOMER
G1G01-3248	PP_3058	3438523	3438984	G1G01-3248-MONOMER
G1G01-111	PP_5427	113082	113285	G1G01-111-MONOMER
G1G01-4153	PP_3891	4408432	4408728	G1G01-4153-MONOMER
G1G01-5738	PP_5381	6134048	6134302	G1G01-5738-MONOMER
G1G01-2050	PP_1934	2180779	2181435	G1G01-2050-MONOMER
G1G01-322	PP_0291	351227	351487	G1G01-322-MONOMER
G1G01-1019	PP_0945	1090547	1091008	G1G01-1019-MONOMER
G1G01-4119	PP_3857	4380537	4382789	G1G01-4119-MONOMER
G1G01-5650	PP_5293	6040809	6041177	G1G01-5650-MONOMER
G1G01-20	PP_0019	24000	24698	G1G01-20-MONOMER
G1G01-3191	PP_3008	3401417	3401704	G1G01-3191-MONOMER
G1G01-3187	PP_3004	3399022	3399279	G1G01-3187-MONOMER
G1G01-4084	PP_5633	4352653	4352823	G1G01-4084-MONOMER
G1G01-5583	PP_5232	5965602	5965931	G1G01-5583-MONOMER
G1G01-1942	PP_1837	2060755	2060946	G1G01-1942-MONOMER
G1G01-3151	PP_2972	3373715	3374014	G1G01-3151-MONOMER
G1G01-5521	PP_5176	5903304	5903744	G1G01-5521-MONOMER
G1G01-1897	PP_1794	2014045	2015487	G1G01-1897-MONOMER
G1G01-3101	PP_2923	3323035	3323892	G1G01-3101-MONOMER
G1G01-5465	PP_5121	5842873	5843358	G1G01-5465-MONOMER
G1G01-1837	PP_1736	1935699	1936847	G1G01-1837-MONOMER
G1G01-3054	PP_2874	3275987	3276298	G1G01-3054-MONOMER
G1G01-5354	PP_5009	5705983	5710743	G1G01-5354-MONOMER
G1G01-1758	PP_1660	1856295	1856825	G1G01-1758-MONOMER
G1G01-3018	PP_2838	3240305	3241954	G1G01-3018-MONOMER
G1G01-5268	PP_4925	5603478	5604287	G1G01-5268-MONOMER
G1G01-1675	PP_1580	1772262	1772717	G1G01-1675-MONOMER
G1G01-2953	PP_2773	3157514	3157672	G1G01-2953-MONOMER
G1G01-5175	PP_4835	5501608	5501997	G1G01-5175-MONOMER
G1G01-2901	PP_2720	3108080	3108301	G1G01-2901-MONOMER
G1G01-4039	PP_3785	4312438	4313778	G1G01-4039-MONOMER
G1G01-5104	PP_4769	5429839	5430318	G1G01-5104-MONOMER
G1G01-2844	PP_2663	3050169	3051332	G1G01-2844-MONOMER
G1G01-3996	PP_3743	4272707	4273024	G1G01-3996-MONOMER
G1G01-5025	PP_4704	5347527	5350463	G1G01-5025-MONOMER
G1G01-2799	PP_2617	2993074	2994411	G1G01-2799-MONOMER
G1G01-3945	PP_3697	4214958	4217042	G1G01-3945-MONOMER
G1G01-4926	PP_5701	5238489	5238692	G1G01-4926-MONOMER
G1G01-2757	PP_2575	2941726	2942199	G1G01-2757-MONOMER
G1G01-3924	PP_3685	4189764	4189946	G1G01-3924-MONOMER
G1G01-4870	PP_4562	5182511	5182891	G1G01-4870-MONOMER
G1G01-2691	PP_2509	2856567	2856731	G1G01-2691-MONOMER
G1G01-3862	PP_3624	4120998	4121786	G1G01-3862-MONOMER
G1G01-4823	PP_4520	5134340	5134939	G1G01-4823-MONOMER
G1G01-2658	PP_2483	2830343	2830942	G1G01-2658-MONOMER
G1G01-3779	PP_3542	4014284	4014523	G1G01-3779-MONOMER
G1G01-4758	PP_5690	5073232	5073615	G1G01-4758-MONOMER
G1G01-2603	PP_5522	2784956	2785210	G1G01-2603-MONOMER
G1G01-3717	PP_3482	3945489	3946298	G1G01-3717-MONOMER
G1G01-1666	PP_1572	1763659	1764027	G1G01-1666-MONOMER
G1G01-4697	PP_5678	5013180	5013470	G1G01-4697-MONOMER
G1G01-2544	PP_2381	2720796	2721038	G1G01-2544-MONOMER
G1G01-3665	PP_3432	3888812	3889618	G1G01-3665-MONOMER
G1G01-1636	PP_1544	1746079	1746465	G1G01-1636-MONOMER
G1G01-461	PP_0425	513544	513966	G1G01-461-MONOMER
G1G01-986	PP_0912	1053876	1054463	G1G01-986-MONOMER
G1G01-2493	PP_2332	2660341	2660877	G1G01-2493-MONOMER
G1G01-3616	PP_3385	3832474	3833322	G1G01-3616-MONOMER
G1G01-1602	PP_1511	1715885	1716574	G1G01-1602-MONOMER
G1G01-4543	PP_4270	4855222	4856028	G1G01-4543-MONOMER
G1G01-94	PP_0090	97275	97571	G1G01-94-MONOMER
G1G01-2448	PP_2291	2618247	2618534	G1G01-2448-MONOMER
G1G01-3527	PP_3297	3730175	3730705	G1G01-3527-MONOMER
G1G01-156	PP_0149	158433	160388	G1G01-156-MONOMER
G1G01-4446	PP_4180	4723633	4724115	G1G01-4446-MONOMER
G1G01-858	PP_0784	899891	900508	G1G01-858-MONOMER
G1G01-2423	PP_5509	2593503	2593913	G1G01-2423-MONOMER
G1G01-3469	PP_3245	3679956	3680234	G1G01-3469-MONOMER
